"Plot Title: garibaldi_hobo_2_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10355029, SEN S/N: 10355029, LBL: temp_C)","Coupler Attached (LGR S/N: 10355029)","Host Connected (LGR S/N: 10355029)","Stopped (LGR S/N: 10355029)","End Of File (LGR S/N: 10355029)"
523,08/17/19 06:00:00  AM,8.182,,,,
524,08/17/19 07:00:00  AM,8.282,,,,
525,08/17/19 08:00:00  AM,8.779,,,,
526,08/17/19 09:00:00  AM,9.866,,,,
527,08/17/19 10:00:00  AM,11.722,,,,
528,08/17/19 11:00:00  AM,11.528,,,,
529,08/17/19 12:00:00  PM,12.787,,,,
530,08/17/19 01:00:00  PM,13.750,,,,
531,08/17/19 02:00:00  PM,12.690,,,,
532,08/17/19 03:00:00  PM,14.996,,,,
533,08/17/19 04:00:00  PM,13.461,,,,
534,08/17/19 05:00:00  PM,12.497,,,,
535,08/17/19 06:00:00  PM,11.528,,,,
536,08/17/19 07:00:00  PM,10.846,,,,
537,08/17/19 08:00:00  PM,10.161,,,,
538,08/17/19 09:00:00  PM,9.176,,,,
539,08/17/19 10:00:00  PM,9.373,,,,
540,08/17/19 11:00:00  PM,8.978,,,,
541,08/18/19 12:00:00  AM,9.077,,,,
542,08/18/19 01:00:00  AM,8.978,,,,
543,08/18/19 02:00:00  AM,8.680,,,,
544,08/18/19 03:00:00  AM,8.282,,,,
545,08/18/19 04:00:00  AM,7.280,,,,
546,08/18/19 05:00:00  AM,7.079,,,,
547,08/18/19 06:00:00  AM,7.280,,,,
548,08/18/19 07:00:00  AM,7.280,,,,
549,08/18/19 08:00:00  AM,8.680,,,,
550,08/18/19 09:00:00  AM,10.259,,,,
551,08/18/19 10:00:00  AM,11.528,,,,
552,08/18/19 11:00:00  AM,13.076,,,,
553,08/18/19 12:00:00  PM,16.523,,,,
554,08/18/19 01:00:00  PM,15.378,,,,
555,08/18/19 02:00:00  PM,15.378,,,,
556,08/18/19 03:00:00  PM,19.187,,,,
557,08/18/19 04:00:00  PM,22.142,,,,
558,08/18/19 05:00:00  PM,20.615,,,,
559,08/18/19 06:00:00  PM,15.091,,,,
560,08/18/19 07:00:00  PM,13.846,,,,
561,08/18/19 08:00:00  PM,11.139,,,,
562,08/18/19 09:00:00  PM,9.768,,,,
563,08/18/19 10:00:00  PM,8.282,,,,
564,08/18/19 11:00:00  PM,7.782,,,,
565,08/19/19 12:00:00  AM,7.381,,,,
566,08/19/19 01:00:00  AM,7.280,,,,
567,08/19/19 02:00:00  AM,7.481,,,,
568,08/19/19 03:00:00  AM,7.481,,,,
569,08/19/19 04:00:00  AM,6.674,,,,
570,08/19/19 05:00:00  AM,6.064,,,,
571,08/19/19 06:00:00  AM,5.757,,,,
572,08/19/19 07:00:00  AM,6.978,,,,
573,08/19/19 08:00:00  AM,8.082,,,,
574,08/19/19 09:00:00  AM,9.472,,,,
575,08/19/19 10:00:00  AM,10.161,,,,
576,08/19/19 11:00:00  AM,12.401,,,,
577,08/19/19 12:00:00  PM,12.980,,,,
578,08/19/19 01:00:00  PM,14.900,,,,
579,08/19/19 02:00:00  PM,26.585,,,,
580,08/19/19 03:00:00  PM,29.752,,,,
581,08/19/19 04:00:00  PM,27.370,,,,
582,08/19/19 05:00:00  PM,21.091,,,,
583,08/19/19 06:00:00  PM,14.709,,,,
584,08/19/19 07:00:00  PM,12.980,,,,
585,08/19/19 08:00:00  PM,11.334,,,,
586,08/19/19 09:00:00  PM,9.571,,,,
587,08/19/19 10:00:00  PM,9.373,,,,
588,08/19/19 11:00:00  PM,8.581,,,,
589,08/20/19 12:00:00  AM,7.582,,,,
590,08/20/19 01:00:00  AM,6.978,,,,
591,08/20/19 02:00:00  AM,6.471,,,,
592,08/20/19 03:00:00  AM,5.962,,,,
593,08/20/19 04:00:00  AM,5.860,,,,
594,08/20/19 05:00:00  AM,6.166,,,,
595,08/20/19 06:00:00  AM,6.064,,,,
596,08/20/19 07:00:00  AM,6.166,,,,
597,08/20/19 08:00:00  AM,6.775,,,,
598,08/20/19 09:00:00  AM,8.382,,,,
599,08/20/19 10:00:00  AM,11.139,,,,
600,08/20/19 11:00:00  AM,15.569,,,,
601,08/20/19 12:00:00  PM,20.234,,,,
602,08/20/19 01:00:00  PM,25.028,,,,
603,08/20/19 02:00:00  PM,21.760,,,,
604,08/20/19 03:00:00  PM,23.292,,,,
605,08/20/19 04:00:00  PM,20.234,,,,
606,08/20/19 05:00:00  PM,17.855,,,,
607,08/20/19 06:00:00  PM,17.475,,,,
608,08/20/19 07:00:00  PM,13.365,,,,
609,08/20/19 08:00:00  PM,11.722,,,,
610,08/20/19 09:00:00  PM,9.768,,,,
611,08/20/19 10:00:00  PM,9.866,,,,
612,08/20/19 11:00:00  PM,9.373,,,,
613,08/21/19 12:00:00  AM,10.161,,,,
614,08/21/19 01:00:00  AM,11.139,,,,
615,08/21/19 02:00:00  AM,10.553,,,,
616,08/21/19 03:00:00  AM,10.357,,,,
617,08/21/19 04:00:00  AM,9.669,,,,
618,08/21/19 05:00:00  AM,9.571,,,,
619,08/21/19 06:00:00  AM,9.373,,,,
620,08/21/19 07:00:00  AM,9.176,,,,
621,08/21/19 08:00:00  AM,9.275,,,,
622,08/21/19 09:00:00  AM,9.768,,,,
623,08/21/19 10:00:00  AM,9.768,,,,
624,08/21/19 11:00:00  AM,9.768,,,,
625,08/21/19 12:00:00  PM,10.259,,,,
626,08/21/19 01:00:00  PM,10.748,,,,
627,08/21/19 02:00:00  PM,10.748,,,,
628,08/21/19 03:00:00  PM,11.334,,,,
629,08/21/19 04:00:00  PM,11.431,,,,
630,08/21/19 05:00:00  PM,12.690,,,,
631,08/21/19 06:00:00  PM,12.207,,,,
632,08/21/19 07:00:00  PM,11.625,,,,
633,08/21/19 08:00:00  PM,9.768,,,,
634,08/21/19 09:00:00  PM,8.282,,,,
635,08/21/19 10:00:00  PM,8.481,,,,
636,08/21/19 11:00:00  PM,8.382,,,,
637,08/22/19 12:00:00  AM,7.682,,,,
638,08/22/19 01:00:00  AM,6.877,,,,
639,08/22/19 02:00:00  AM,5.962,,,,
640,08/22/19 03:00:00  AM,5.347,,,,
641,08/22/19 04:00:00  AM,4.934,,,,
642,08/22/19 05:00:00  AM,6.166,,,,
643,08/22/19 06:00:00  AM,5.552,,,,
644,08/22/19 07:00:00  AM,4.934,,,,
645,08/22/19 08:00:00  AM,5.347,,,,
646,08/22/19 09:00:00  AM,8.082,,,,
647,08/22/19 10:00:00  AM,8.879,,,,
648,08/22/19 11:00:00  AM,12.594,,,,
649,08/22/19 12:00:00  PM,19.948,,,,
650,08/22/19 01:00:00  PM,16.903,,,,
651,08/22/19 02:00:00  PM,25.610,,,,
652,08/22/19 03:00:00  PM,27.862,,,,
653,08/22/19 04:00:00  PM,17.950,,,,
654,08/22/19 05:00:00  PM,22.333,,,,
655,08/22/19 06:00:00  PM,14.325,,,,
656,08/22/19 07:00:00  PM,12.980,,,,
657,08/22/19 08:00:00  PM,11.139,,,,
658,08/22/19 09:00:00  PM,10.357,,,,
659,08/22/19 10:00:00  PM,9.866,,,,
660,08/22/19 11:00:00  PM,8.779,,,,
661,08/23/19 12:00:00  AM,7.983,,,,
662,08/23/19 01:00:00  AM,7.782,,,,
663,08/23/19 02:00:00  AM,7.682,,,,
664,08/23/19 03:00:00  AM,6.978,,,,
665,08/23/19 04:00:00  AM,6.370,,,,
666,08/23/19 05:00:00  AM,6.573,,,,
667,08/23/19 06:00:00  AM,6.573,,,,
668,08/23/19 07:00:00  AM,6.877,,,,
669,08/23/19 08:00:00  AM,7.381,,,,
670,08/23/19 09:00:00  AM,8.282,,,,
671,08/23/19 10:00:00  AM,10.748,,,,
672,08/23/19 11:00:00  AM,10.553,,,,
673,08/23/19 12:00:00  PM,9.965,,,,
674,08/23/19 01:00:00  PM,10.455,,,,
675,08/23/19 02:00:00  PM,10.553,,,,
676,08/23/19 03:00:00  PM,10.846,,,,
677,08/23/19 04:00:00  PM,10.357,,,,
678,08/23/19 05:00:00  PM,11.139,,,,
679,08/23/19 06:00:00  PM,11.431,,,,
680,08/23/19 07:00:00  PM,10.259,,,,
681,08/23/19 08:00:00  PM,8.978,,,,
682,08/23/19 09:00:00  PM,7.280,,,,
683,08/23/19 10:00:00  PM,6.877,,,,
684,08/23/19 11:00:00  PM,5.037,,,,
685,08/24/19 12:00:00  AM,4.934,,,,
686,08/24/19 01:00:00  AM,4.831,,,,
687,08/24/19 02:00:00  AM,5.244,,,,
688,08/24/19 03:00:00  AM,5.244,,,,
689,08/24/19 04:00:00  AM,5.347,,,,
690,08/24/19 05:00:00  AM,5.655,,,,
691,08/24/19 06:00:00  AM,5.757,,,,
692,08/24/19 07:00:00  AM,5.860,,,,
693,08/24/19 08:00:00  AM,7.179,,,,
694,08/24/19 09:00:00  AM,8.680,,,,
695,08/24/19 10:00:00  AM,10.063,,,,
696,08/24/19 11:00:00  AM,12.690,,,,
697,08/24/19 12:00:00  PM,13.654,,,,
698,08/24/19 01:00:00  PM,11.916,,,,
699,08/24/19 02:00:00  PM,11.819,,,,
700,08/24/19 03:00:00  PM,12.787,,,,
701,08/24/19 04:00:00  PM,11.819,,,,
702,08/24/19 05:00:00  PM,13.654,,,,
703,08/24/19 06:00:00  PM,12.110,,,,
704,08/24/19 07:00:00  PM,11.139,,,,
705,08/24/19 08:00:00  PM,9.373,,,,
706,08/24/19 09:00:00  PM,8.779,,,,
707,08/24/19 10:00:00  PM,8.382,,,,
708,08/24/19 11:00:00  PM,8.182,,,,
709,08/25/19 12:00:00  AM,8.082,,,,
710,08/25/19 01:00:00  AM,7.983,,,,
711,08/25/19 02:00:00  AM,7.882,,,,
712,08/25/19 03:00:00  AM,7.682,,,,
713,08/25/19 04:00:00  AM,7.381,,,,
714,08/25/19 05:00:00  AM,6.978,,,,
715,08/25/19 06:00:00  AM,6.674,,,,
716,08/25/19 07:00:00  AM,6.573,,,,
717,08/25/19 08:00:00  AM,6.370,,,,
718,08/25/19 09:00:00  AM,7.983,,,,
719,08/25/19 10:00:00  AM,10.455,,,,
720,08/25/19 11:00:00  AM,12.401,,,,
721,08/25/19 12:00:00  PM,17.570,,,,
722,08/25/19 01:00:00  PM,14.325,,,,
723,08/25/19 02:00:00  PM,15.187,,,,
724,08/25/19 03:00:00  PM,15.951,,,,
725,08/25/19 04:00:00  PM,19.948,,,,
726,08/25/19 05:00:00  PM,16.141,,,,
727,08/25/19 06:00:00  PM,12.207,,,,
728,08/25/19 07:00:00  PM,11.236,,,,
729,08/25/19 08:00:00  PM,10.063,,,,
730,08/25/19 09:00:00  PM,7.983,,,,
731,08/25/19 10:00:00  PM,7.179,,,,
732,08/25/19 11:00:00  PM,6.370,,,,
733,08/26/19 12:00:00  AM,5.860,,,,
734,08/26/19 01:00:00  AM,5.655,,,,
735,08/26/19 02:00:00  AM,4.831,,,,
736,08/26/19 03:00:00  AM,4.623,,,,
737,08/26/19 04:00:00  AM,4.311,,,,
738,08/26/19 05:00:00  AM,3.893,,,,
739,08/26/19 06:00:00  AM,3.788,,,,
740,08/26/19 07:00:00  AM,3.788,,,,
741,08/26/19 08:00:00  AM,4.311,,,,
742,08/26/19 09:00:00  AM,5.552,,,,
743,08/26/19 10:00:00  AM,7.682,,,,
744,08/26/19 11:00:00  AM,10.259,,,,
745,08/26/19 12:00:00  PM,21.091,,,,
746,08/26/19 01:00:00  PM,25.708,,,,
747,08/26/19 02:00:00  PM,23.869,,,,
748,08/26/19 03:00:00  PM,28.258,,,,
749,08/26/19 04:00:00  PM,30.154,,,,
750,08/26/19 05:00:00  PM,27.370,,,,
751,08/26/19 06:00:00  PM,14.709,,,,
752,08/26/19 07:00:00  PM,12.497,,,,
753,08/26/19 08:00:00  PM,11.041,,,,
754,08/26/19 09:00:00  PM,9.768,,,,
755,08/26/19 10:00:00  PM,9.275,,,,
756,08/26/19 11:00:00  PM,8.481,,,,
757,08/27/19 12:00:00  AM,8.182,,,,
758,08/27/19 01:00:00  AM,7.782,,,,
759,08/27/19 02:00:00  AM,7.582,,,,
760,08/27/19 03:00:00  AM,7.481,,,,
761,08/27/19 04:00:00  AM,7.280,,,,
762,08/27/19 05:00:00  AM,6.978,,,,
763,08/27/19 06:00:00  AM,6.978,,,,
764,08/27/19 07:00:00  AM,7.280,,,,
765,08/27/19 08:00:00  AM,8.082,,,,
766,08/27/19 09:00:00  AM,8.978,,,,
767,08/27/19 10:00:00  AM,11.041,,,,
768,08/27/19 11:00:00  AM,14.996,,,,
769,08/27/19 12:00:00  PM,23.869,,,,
770,08/27/19 01:00:00  PM,29.953,,,,
771,08/27/19 02:00:00  PM,31.676,,,,
772,08/27/19 03:00:00  PM,31.983,,,,
773,08/27/19 04:00:00  PM,33.118,,,,
774,08/27/19 05:00:00  PM,32.807,,,,
775,08/27/19 06:00:00  PM,18.616,,,,
776,08/27/19 07:00:00  PM,15.473,,,,
777,08/27/19 08:00:00  PM,13.461,,,,
778,08/27/19 09:00:00  PM,12.013,,,,
779,08/27/19 10:00:00  PM,11.334,,,,
780,08/27/19 11:00:00  PM,10.944,,,,
781,08/28/19 12:00:00  AM,10.357,,,,
782,08/28/19 01:00:00  AM,10.063,,,,
783,08/28/19 02:00:00  AM,9.275,,,,
784,08/28/19 03:00:00  AM,8.779,,,,
785,08/28/19 04:00:00  AM,8.680,,,,
786,08/28/19 05:00:00  AM,8.182,,,,
787,08/28/19 06:00:00  AM,8.182,,,,
788,08/28/19 07:00:00  AM,7.983,,,,
789,08/28/19 08:00:00  AM,8.382,,,,
790,08/28/19 09:00:00  AM,9.669,,,,
791,08/28/19 10:00:00  AM,11.916,,,,
792,08/28/19 11:00:00  AM,16.141,,,,
793,08/28/19 12:00:00  PM,25.125,,,,
794,08/28/19 01:00:00  PM,30.356,,,,
795,08/28/19 02:00:00  PM,32.911,,,,
796,08/28/19 03:00:00  PM,33.848,,,,
797,08/28/19 04:00:00  PM,33.848,,,,
798,08/28/19 05:00:00  PM,32.807,,,,
799,08/28/19 06:00:00  PM,18.616,,,,
800,08/28/19 07:00:00  PM,16.046,,,,
801,08/28/19 08:00:00  PM,14.421,,,,
802,08/28/19 09:00:00  PM,13.076,,,,
803,08/28/19 10:00:00  PM,12.304,,,,
804,08/28/19 11:00:00  PM,11.722,,,,
805,08/29/19 12:00:00  AM,11.334,,,,
806,08/29/19 01:00:00  AM,11.041,,,,
807,08/29/19 02:00:00  AM,10.748,,,,
808,08/29/19 03:00:00  AM,10.063,,,,
809,08/29/19 04:00:00  AM,9.768,,,,
810,08/29/19 05:00:00  AM,9.275,,,,
811,08/29/19 06:00:00  AM,8.978,,,,
812,08/29/19 07:00:00  AM,8.879,,,,
813,08/29/19 08:00:00  AM,9.275,,,,
814,08/29/19 09:00:00  AM,10.455,,,,
815,08/29/19 10:00:00  AM,12.690,,,,
816,08/29/19 11:00:00  AM,16.427,,,,
817,08/29/19 12:00:00  PM,24.158,,,,
818,08/29/19 01:00:00  PM,29.152,,,,
819,08/29/19 02:00:00  PM,30.457,,,,
820,08/29/19 03:00:00  PM,30.963,,,,
821,08/29/19 04:00:00  PM,31.166,,,,
822,08/29/19 05:00:00  PM,29.652,,,,
823,08/29/19 06:00:00  PM,19.187,,,,
824,08/29/19 07:00:00  PM,16.903,,,,
825,08/29/19 08:00:00  PM,14.230,,,,
826,08/29/19 09:00:00  PM,12.980,,,,
827,08/29/19 10:00:00  PM,11.819,,,,
828,08/29/19 11:00:00  PM,10.846,,,,
829,08/30/19 12:00:00  AM,10.651,,,,
830,08/30/19 01:00:00  AM,10.259,,,,
831,08/30/19 02:00:00  AM,10.259,,,,
832,08/30/19 03:00:00  AM,9.768,,,,
833,08/30/19 04:00:00  AM,9.866,,,,
834,08/30/19 05:00:00  AM,10.259,,,,
835,08/30/19 06:00:00  AM,10.357,,,,
836,08/30/19 07:00:00  AM,10.259,,,,
837,08/30/19 08:00:00  AM,11.236,,,,
838,08/30/19 09:00:00  AM,12.883,,,,
839,08/30/19 10:00:00  AM,14.996,,,,
840,08/30/19 11:00:00  AM,15.187,,,,
841,08/30/19 12:00:00  PM,14.230,,,,
842,08/30/19 01:00:00  PM,14.421,,,,
843,08/30/19 02:00:00  PM,13.461,,,,
844,08/30/19 03:00:00  PM,14.709,,,,
845,08/30/19 04:00:00  PM,19.758,,,,
846,08/30/19 05:00:00  PM,15.569,,,,
847,08/30/19 06:00:00  PM,14.325,,,,
848,08/30/19 07:00:00  PM,13.076,,,,
849,08/30/19 08:00:00  PM,11.819,,,,
850,08/30/19 09:00:00  PM,10.846,,,,
851,08/30/19 10:00:00  PM,10.455,,,,
852,08/30/19 11:00:00  PM,10.063,,,,
853,08/31/19 12:00:00  AM,11.041,,,,
854,08/31/19 01:00:00  AM,9.571,,,,
855,08/31/19 02:00:00  AM,9.965,,,,
856,08/31/19 03:00:00  AM,8.581,,,,
857,08/31/19 04:00:00  AM,8.182,,,,
858,08/31/19 05:00:00  AM,8.282,,,,
859,08/31/19 06:00:00  AM,8.481,,,,
860,08/31/19 07:00:00  AM,9.472,,,,
861,08/31/19 08:00:00  AM,10.553,,,,
862,08/31/19 09:00:00  AM,11.916,,,,
863,08/31/19 10:00:00  AM,13.558,,,,
864,08/31/19 11:00:00  AM,13.750,,,,
865,08/31/19 12:00:00  PM,15.855,,,,
866,08/31/19 01:00:00  PM,15.473,,,,
867,08/31/19 02:00:00  PM,17.665,,,,
868,08/31/19 03:00:00  PM,16.427,,,,
869,08/31/19 04:00:00  PM,13.942,,,,
870,08/31/19 05:00:00  PM,13.558,,,,
871,08/31/19 06:00:00  PM,14.134,,,,
872,08/31/19 07:00:00  PM,12.980,,,,
873,08/31/19 08:00:00  PM,11.819,,,,
874,08/31/19 09:00:00  PM,10.846,,,,
875,08/31/19 10:00:00  PM,10.161,,,,
876,08/31/19 11:00:00  PM,9.176,,,,
877,09/01/19 12:00:00  AM,9.275,,,,
878,09/01/19 01:00:00  AM,9.176,,,,
879,09/01/19 02:00:00  AM,9.176,,,,
880,09/01/19 03:00:00  AM,9.275,,,,
881,09/01/19 04:00:00  AM,9.176,,,,
882,09/01/19 05:00:00  AM,9.077,,,,
883,09/01/19 06:00:00  AM,8.779,,,,
884,09/01/19 07:00:00  AM,8.978,,,,
885,09/01/19 08:00:00  AM,8.779,,,,
886,09/01/19 09:00:00  AM,10.063,,,,
887,09/01/19 10:00:00  AM,12.401,,,,
888,09/01/19 11:00:00  AM,13.461,,,,
889,09/01/19 12:00:00  PM,13.365,,,,
890,09/01/19 01:00:00  PM,13.076,,,,
891,09/01/19 02:00:00  PM,11.916,,,,
892,09/01/19 03:00:00  PM,11.334,,,,
893,09/01/19 04:00:00  PM,10.846,,,,
894,09/01/19 05:00:00  PM,10.651,,,,
895,09/01/19 06:00:00  PM,10.748,,,,
896,09/01/19 07:00:00  PM,10.944,,,,
897,09/01/19 08:00:00  PM,9.571,,,,
898,09/01/19 09:00:00  PM,9.176,,,,
899,09/01/19 10:00:00  PM,8.680,,,,
900,09/01/19 11:00:00  PM,7.582,,,,
901,09/02/19 12:00:00  AM,6.978,,,,
902,09/02/19 01:00:00  AM,6.674,,,,
903,09/02/19 02:00:00  AM,6.471,,,,
904,09/02/19 03:00:00  AM,6.166,,,,
905,09/02/19 04:00:00  AM,5.962,,,,
906,09/02/19 05:00:00  AM,5.757,,,,
907,09/02/19 06:00:00  AM,5.655,,,,
908,09/02/19 07:00:00  AM,5.655,,,,
909,09/02/19 08:00:00  AM,6.064,,,,
910,09/02/19 09:00:00  AM,6.978,,,,
911,09/02/19 10:00:00  AM,9.275,,,,
912,09/02/19 11:00:00  AM,12.497,,,,
913,09/02/19 12:00:00  PM,21.187,,,,
914,09/02/19 01:00:00  PM,23.966,,,,
915,09/02/19 02:00:00  PM,21.569,,,,
916,09/02/19 03:00:00  PM,23.869,,,,
917,09/02/19 04:00:00  PM,26.585,,,,
918,09/02/19 05:00:00  PM,24.641,,,,
919,09/02/19 06:00:00  PM,14.996,,,,
920,09/02/19 07:00:00  PM,13.269,,,,
921,09/02/19 08:00:00  PM,11.431,,,,
922,09/02/19 09:00:00  PM,10.846,,,,
923,09/02/19 10:00:00  PM,10.553,,,,
924,09/02/19 11:00:00  PM,10.161,,,,
925,09/03/19 12:00:00  AM,9.965,,,,
926,09/03/19 01:00:00  AM,9.275,,,,
927,09/03/19 02:00:00  AM,8.978,,,,
928,09/03/19 03:00:00  AM,8.779,,,,
929,09/03/19 04:00:00  AM,8.779,,,,
930,09/03/19 05:00:00  AM,9.077,,,,
931,09/03/19 06:00:00  AM,8.779,,,,
932,09/03/19 07:00:00  AM,8.581,,,,
933,09/03/19 08:00:00  AM,8.779,,,,
934,09/03/19 09:00:00  AM,11.236,,,,
935,09/03/19 10:00:00  AM,14.325,,,,
936,09/03/19 11:00:00  AM,16.427,,,,
937,09/03/19 12:00:00  PM,23.869,,,,
938,09/03/19 01:00:00  PM,23.773,,,,
939,09/03/19 02:00:00  PM,26.292,,,,
940,09/03/19 03:00:00  PM,25.708,,,,
941,09/03/19 04:00:00  PM,22.717,,,,
942,09/03/19 05:00:00  PM,19.472,,,,
943,09/03/19 06:00:00  PM,14.421,,,,
944,09/03/19 07:00:00  PM,13.558,,,,
945,09/03/19 08:00:00  PM,12.594,,,,
946,09/03/19 09:00:00  PM,11.528,,,,
947,09/03/19 10:00:00  PM,11.528,,,,
948,09/03/19 11:00:00  PM,10.553,,,,
949,09/04/19 12:00:00  AM,10.357,,,,
950,09/04/19 01:00:00  AM,9.768,,,,
951,09/04/19 02:00:00  AM,8.879,,,,
952,09/04/19 03:00:00  AM,9.472,,,,
953,09/04/19 04:00:00  AM,9.373,,,,
954,09/04/19 05:00:00  AM,9.373,,,,
955,09/04/19 06:00:00  AM,8.779,,,,
956,09/04/19 07:00:00  AM,7.782,,,,
957,09/04/19 08:00:00  AM,9.472,,,,
958,09/04/19 09:00:00  AM,11.139,,,,
959,09/04/19 10:00:00  AM,12.980,,,,
960,09/04/19 11:00:00  AM,14.613,,,,
961,09/04/19 12:00:00  PM,17.094,,,,
962,09/04/19 01:00:00  PM,26.292,,,,
963,09/04/19 02:00:00  PM,22.525,,,,
964,09/04/19 03:00:00  PM,23.966,,,,
965,09/04/19 04:00:00  PM,23.388,,,,
966,09/04/19 05:00:00  PM,18.901,,,,
967,09/04/19 06:00:00  PM,15.951,,,,
968,09/04/19 07:00:00  PM,13.076,,,,
969,09/04/19 08:00:00  PM,11.236,,,,
970,09/04/19 09:00:00  PM,10.161,,,,
971,09/04/19 10:00:00  PM,9.275,,,,
972,09/04/19 11:00:00  PM,8.779,,,,
973,09/05/19 12:00:00  AM,8.182,,,,
974,09/05/19 01:00:00  AM,7.882,,,,
975,09/05/19 02:00:00  AM,7.481,,,,
976,09/05/19 03:00:00  AM,7.381,,,,
977,09/05/19 04:00:00  AM,6.674,,,,
978,09/05/19 05:00:00  AM,6.268,,,,
979,09/05/19 06:00:00  AM,6.268,,,,
980,09/05/19 07:00:00  AM,7.079,,,,
981,09/05/19 08:00:00  AM,7.079,,,,
982,09/05/19 09:00:00  AM,8.779,,,,
983,09/05/19 10:00:00  AM,10.944,,,,
984,09/05/19 11:00:00  AM,15.569,,,,
985,09/05/19 12:00:00  PM,25.513,,,,
986,09/05/19 01:00:00  PM,30.255,,,,
987,09/05/19 02:00:00  PM,31.880,,,,
988,09/05/19 03:00:00  PM,26.977,,,,
989,09/05/19 04:00:00  PM,31.676,,,,
990,09/05/19 05:00:00  PM,23.100,,,,
991,09/05/19 06:00:00  PM,17.855,,,,
992,09/05/19 07:00:00  PM,14.038,,,,
993,09/05/19 08:00:00  PM,12.401,,,,
994,09/05/19 09:00:00  PM,11.236,,,,
995,09/05/19 10:00:00  PM,10.944,,,,
996,09/05/19 11:00:00  PM,11.041,,,,
997,09/06/19 12:00:00  AM,10.455,,,,
998,09/06/19 01:00:00  AM,9.866,,,,
999,09/06/19 02:00:00  AM,9.866,,,,
1000,09/06/19 03:00:00  AM,9.472,,,,
1001,09/06/19 04:00:00  AM,9.275,,,,
1002,09/06/19 05:00:00  AM,8.779,,,,
1003,09/06/19 06:00:00  AM,8.481,,,,
1004,09/06/19 07:00:00  AM,8.382,,,,
1005,09/06/19 08:00:00  AM,8.581,,,,
1006,09/06/19 09:00:00  AM,9.472,,,,
1007,09/06/19 10:00:00  AM,12.110,,,,
1008,09/06/19 11:00:00  AM,15.664,,,,
1009,09/06/19 12:00:00  PM,25.319,,,,
1010,09/06/19 01:00:00  PM,28.655,,,,
1011,09/06/19 02:00:00  PM,30.963,,,,
1012,09/06/19 03:00:00  PM,29.352,,,,
1013,09/06/19 04:00:00  PM,29.652,,,,
1014,09/06/19 05:00:00  PM,21.282,,,,
1015,09/06/19 06:00:00  PM,16.332,,,,
1016,09/06/19 07:00:00  PM,13.461,,,,
1017,09/06/19 08:00:00  PM,12.013,,,,
1018,09/06/19 09:00:00  PM,11.236,,,,
1019,09/06/19 10:00:00  PM,10.748,,,,
1020,09/06/19 11:00:00  PM,10.161,,,,
1021,09/07/19 12:00:00  AM,9.669,,,,
1022,09/07/19 01:00:00  AM,9.472,,,,
1023,09/07/19 02:00:00  AM,9.275,,,,
1024,09/07/19 03:00:00  AM,8.879,,,,
1025,09/07/19 04:00:00  AM,7.782,,,,
1026,09/07/19 05:00:00  AM,7.682,,,,
1027,09/07/19 06:00:00  AM,7.481,,,,
1028,09/07/19 07:00:00  AM,7.582,,,,
1029,09/07/19 08:00:00  AM,8.082,,,,
1030,09/07/19 09:00:00  AM,11.139,,,,
1031,09/07/19 10:00:00  AM,13.654,,,,
1032,09/07/19 11:00:00  AM,17.760,,,,
1033,09/07/19 12:00:00  PM,19.092,,,,
1034,09/07/19 01:00:00  PM,20.901,,,,
1035,09/07/19 02:00:00  PM,16.237,,,,
1036,09/07/19 03:00:00  PM,16.903,,,,
1037,09/07/19 04:00:00  PM,18.521,,,,
1038,09/07/19 05:00:00  PM,16.903,,,,
1039,09/07/19 06:00:00  PM,15.473,,,,
1040,09/07/19 07:00:00  PM,14.709,,,,
1041,09/07/19 08:00:00  PM,12.207,,,,
1042,09/07/19 09:00:00  PM,10.944,,,,
1043,09/07/19 10:00:00  PM,10.553,,,,
1044,09/07/19 11:00:00  PM,9.768,,,,
1045,09/08/19 12:00:00  AM,10.553,,,,
1046,09/08/19 01:00:00  AM,10.553,,,,
1047,09/08/19 02:00:00  AM,9.866,,,,
1048,09/08/19 03:00:00  AM,9.768,,,,
1049,09/08/19 04:00:00  AM,9.373,,,,
1050,09/08/19 05:00:00  AM,9.275,,,,
1051,09/08/19 06:00:00  AM,9.373,,,,
1052,09/08/19 07:00:00  AM,9.275,,,,
1053,09/08/19 08:00:00  AM,10.063,,,,
1054,09/08/19 09:00:00  AM,9.965,,,,
1055,09/08/19 10:00:00  AM,9.768,,,,
1056,09/08/19 11:00:00  AM,10.944,,,,
1057,09/08/19 12:00:00  PM,12.110,,,,
1058,09/08/19 01:00:00  PM,11.139,,,,
1059,09/08/19 02:00:00  PM,11.139,,,,
1060,09/08/19 03:00:00  PM,10.651,,,,
1061,09/08/19 04:00:00  PM,10.553,,,,
1062,09/08/19 05:00:00  PM,10.357,,,,
1063,09/08/19 06:00:00  PM,10.161,,,,
1064,09/08/19 07:00:00  PM,9.275,,,,
1065,09/08/19 08:00:00  PM,8.779,,,,
1066,09/08/19 09:00:00  PM,8.581,,,,
1067,09/08/19 10:00:00  PM,8.481,,,,
1068,09/08/19 11:00:00  PM,8.282,,,,
1069,09/09/19 12:00:00  AM,7.882,,,,
1070,09/09/19 01:00:00  AM,7.983,,,,
1071,09/09/19 02:00:00  AM,7.481,,,,
1072,09/09/19 03:00:00  AM,7.179,,,,
