"Plot Title: garibaldi_hobo_9_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10201244, SEN S/N: 10201244)","Coupler Attached (LGR S/N: 10201244)","Host Connected (LGR S/N: 10201244)","Stopped (LGR S/N: 10201244)","End Of File (LGR S/N: 10201244)"
227,08/18/19 10:00:00  PM,8.282,,,,
228,08/18/19 11:00:00  PM,6.573,,,,
229,08/19/19 12:00:00  AM,5.962,,,,
230,08/19/19 01:00:00  AM,6.064,,,,
231,08/19/19 02:00:00  AM,6.268,,,,
232,08/19/19 03:00:00  AM,6.573,,,,
233,08/19/19 04:00:00  AM,8.680,,,,
234,08/19/19 05:00:00  AM,8.779,,,,
235,08/19/19 06:00:00  AM,9.077,,,,
236,08/19/19 07:00:00  AM,8.978,,,,
237,08/19/19 08:00:00  AM,14.517,,,,
238,08/19/19 09:00:00  AM,19.282,,,,
239,08/19/19 10:00:00  AM,30.862,,,,
240,08/19/19 11:00:00  AM,31.268,,,,
241,08/19/19 12:00:00  PM,21.187,,,,
242,08/19/19 01:00:00  PM,25.805,,,,
243,08/19/19 02:00:00  PM,23.966,,,,
244,08/19/19 03:00:00  PM,19.377,,,,
245,08/19/19 04:00:00  PM,17.665,,,,
246,08/19/19 05:00:00  PM,15.282,,,,
247,08/19/19 06:00:00  PM,12.013,,,,
248,08/19/19 07:00:00  PM,9.768,,,,
249,08/19/19 08:00:00  PM,8.978,,,,
250,08/19/19 09:00:00  PM,8.082,,,,
251,08/19/19 10:00:00  PM,7.079,,,,
252,08/19/19 11:00:00  PM,8.382,,,,
253,08/20/19 12:00:00  AM,7.782,,,,
254,08/20/19 01:00:00  AM,7.682,,,,
255,08/20/19 02:00:00  AM,7.682,,,,
256,08/20/19 03:00:00  AM,8.082,,,,
257,08/20/19 04:00:00  AM,7.280,,,,
258,08/20/19 05:00:00  AM,6.775,,,,
259,08/20/19 06:00:00  AM,7.882,,,,
260,08/20/19 07:00:00  AM,9.472,,,,
261,08/20/19 08:00:00  AM,31.064,,,,
262,08/20/19 09:00:00  AM,36.079,,,,
263,08/20/19 10:00:00  AM,37.714,,,,
264,08/20/19 11:00:00  AM,36.728,,,,
265,08/20/19 12:00:00  PM,31.676,,,,
266,08/20/19 01:00:00  PM,27.961,,,,
267,08/20/19 02:00:00  PM,25.708,,,,
268,08/20/19 03:00:00  PM,21.378,,,,
269,08/20/19 04:00:00  PM,19.282,,,,
270,08/20/19 05:00:00  PM,18.140,,,,
271,08/20/19 06:00:00  PM,16.523,,,,
272,08/20/19 07:00:00  PM,15.091,,,,
273,08/20/19 08:00:00  PM,12.497,,,,
274,08/20/19 09:00:00  PM,11.139,,,,
275,08/20/19 10:00:00  PM,10.846,,,,
276,08/20/19 11:00:00  PM,9.571,,,,
277,08/21/19 12:00:00  AM,10.553,,,,
278,08/21/19 01:00:00  AM,10.846,,,,
279,08/21/19 02:00:00  AM,9.571,,,,
280,08/21/19 03:00:00  AM,9.472,,,,
281,08/21/19 04:00:00  AM,10.748,,,,
282,08/21/19 05:00:00  AM,10.553,,,,
283,08/21/19 06:00:00  AM,9.768,,,,
284,08/21/19 07:00:00  AM,9.965,,,,
285,08/21/19 08:00:00  AM,11.236,,,,
286,08/21/19 09:00:00  AM,10.161,,,,
287,08/21/19 10:00:00  AM,9.373,,,,
288,08/21/19 11:00:00  AM,9.965,,,,
289,08/21/19 12:00:00  PM,11.431,,,,
290,08/21/19 01:00:00  PM,11.334,,,,
291,08/21/19 02:00:00  PM,11.528,,,,
292,08/21/19 03:00:00  PM,11.625,,,,
293,08/21/19 04:00:00  PM,12.980,,,,
294,08/21/19 05:00:00  PM,12.401,,,,
295,08/21/19 06:00:00  PM,12.207,,,,
296,08/21/19 07:00:00  PM,10.748,,,,
297,08/21/19 08:00:00  PM,10.259,,,,
298,08/21/19 09:00:00  PM,10.063,,,,
299,08/21/19 10:00:00  PM,9.077,,,,
300,08/21/19 11:00:00  PM,7.882,,,,
301,08/22/19 12:00:00  AM,8.779,,,,
302,08/22/19 01:00:00  AM,8.680,,,,
303,08/22/19 02:00:00  AM,7.782,,,,
304,08/22/19 03:00:00  AM,7.079,,,,
305,08/22/19 04:00:00  AM,6.877,,,,
306,08/22/19 05:00:00  AM,7.079,,,,
307,08/22/19 06:00:00  AM,5.962,,,,
308,08/22/19 07:00:00  AM,5.757,,,,
309,08/22/19 08:00:00  AM,10.651,,,,
310,08/22/19 09:00:00  AM,26.195,,,,
311,08/22/19 10:00:00  AM,25.610,,,,
312,08/22/19 11:00:00  AM,26.292,,,,
313,08/22/19 12:00:00  PM,25.513,,,,
314,08/22/19 01:00:00  PM,20.710,,,,
315,08/22/19 02:00:00  PM,18.426,,,,
316,08/22/19 03:00:00  PM,16.332,,,,
317,08/22/19 04:00:00  PM,18.616,,,,
318,08/22/19 05:00:00  PM,15.378,,,,
319,08/22/19 06:00:00  PM,11.916,,,,
320,08/22/19 07:00:00  PM,12.594,,,,
321,08/22/19 08:00:00  PM,8.481,,,,
322,08/22/19 09:00:00  PM,7.983,,,,
323,08/22/19 10:00:00  PM,7.280,,,,
324,08/22/19 11:00:00  PM,6.674,,,,
325,08/23/19 12:00:00  AM,6.978,,,,
326,08/23/19 01:00:00  AM,6.674,,,,
327,08/23/19 02:00:00  AM,6.674,,,,
328,08/23/19 03:00:00  AM,6.370,,,,
329,08/23/19 04:00:00  AM,6.166,,,,
330,08/23/19 05:00:00  AM,5.962,,,,
331,08/23/19 06:00:00  AM,5.860,,,,
332,08/23/19 07:00:00  AM,8.282,,,,
333,08/23/19 08:00:00  AM,13.750,,,,
334,08/23/19 09:00:00  AM,10.846,,,,
335,08/23/19 10:00:00  AM,9.571,,,,
336,08/23/19 11:00:00  AM,9.077,,,,
337,08/23/19 12:00:00  PM,8.779,,,,
338,08/23/19 01:00:00  PM,11.334,,,,
339,08/23/19 02:00:00  PM,11.139,,,,
340,08/23/19 03:00:00  PM,15.760,,,,
341,08/23/19 04:00:00  PM,13.846,,,,
342,08/23/19 05:00:00  PM,14.325,,,,
343,08/23/19 06:00:00  PM,12.013,,,,
344,08/23/19 07:00:00  PM,9.669,,,,
345,08/23/19 08:00:00  PM,6.978,,,,
346,08/23/19 09:00:00  PM,6.978,,,,
347,08/23/19 10:00:00  PM,7.079,,,,
348,08/23/19 11:00:00  PM,6.370,,,,
349,08/24/19 12:00:00  AM,5.347,,,,
350,08/24/19 01:00:00  AM,7.079,,,,
351,08/24/19 02:00:00  AM,4.623,,,,
352,08/24/19 03:00:00  AM,4.934,,,,
353,08/24/19 04:00:00  AM,3.893,,,,
354,08/24/19 05:00:00  AM,4.102,,,,
355,08/24/19 06:00:00  AM,5.655,,,,
356,08/24/19 07:00:00  AM,6.370,,,,
357,08/24/19 08:00:00  AM,11.431,,,,
358,08/24/19 09:00:00  AM,14.517,,,,
359,08/24/19 10:00:00  AM,13.750,,,,
360,08/24/19 11:00:00  AM,16.903,,,,
361,08/24/19 12:00:00  PM,11.334,,,,
362,08/24/19 01:00:00  PM,12.690,,,,
363,08/24/19 02:00:00  PM,12.497,,,,
364,08/24/19 03:00:00  PM,14.038,,,,
365,08/24/19 04:00:00  PM,12.690,,,,
366,08/24/19 05:00:00  PM,11.334,,,,
367,08/24/19 06:00:00  PM,11.334,,,,
368,08/24/19 07:00:00  PM,9.571,,,,
369,08/24/19 08:00:00  PM,8.382,,,,
370,08/24/19 09:00:00  PM,6.877,,,,
371,08/24/19 10:00:00  PM,5.962,,,,
372,08/24/19 11:00:00  PM,5.552,,,,
373,08/25/19 12:00:00  AM,5.450,,,,
374,08/25/19 01:00:00  AM,5.655,,,,
375,08/25/19 02:00:00  AM,6.775,,,,
376,08/25/19 03:00:00  AM,7.582,,,,
377,08/25/19 04:00:00  AM,7.381,,,,
378,08/25/19 05:00:00  AM,7.280,,,,
379,08/25/19 06:00:00  AM,7.481,,,,
380,08/25/19 07:00:00  AM,7.582,,,,
381,08/25/19 08:00:00  AM,8.680,,,,
382,08/25/19 09:00:00  AM,8.978,,,,
383,08/25/19 10:00:00  AM,9.866,,,,
384,08/25/19 11:00:00  AM,10.651,,,,
385,08/25/19 12:00:00  PM,11.625,,,,
386,08/25/19 01:00:00  PM,12.787,,,,
387,08/25/19 02:00:00  PM,13.846,,,,
388,08/25/19 03:00:00  PM,14.709,,,,
389,08/25/19 04:00:00  PM,13.461,,,,
390,08/25/19 05:00:00  PM,12.594,,,,
391,08/25/19 06:00:00  PM,10.944,,,,
392,08/25/19 07:00:00  PM,11.139,,,,
393,08/25/19 08:00:00  PM,8.581,,,,
394,08/25/19 09:00:00  PM,6.471,,,,
395,08/25/19 10:00:00  PM,5.141,,,,
396,08/25/19 11:00:00  PM,4.934,,,,
397,08/26/19 12:00:00  AM,4.727,,,,
398,08/26/19 01:00:00  AM,4.623,,,,
399,08/26/19 02:00:00  AM,3.998,,,,
400,08/26/19 03:00:00  AM,4.311,,,,
401,08/26/19 04:00:00  AM,3.155,,,,
402,08/26/19 05:00:00  AM,3.155,,,,
403,08/26/19 06:00:00  AM,2.943,,,,
404,08/26/19 07:00:00  AM,4.311,,,,
405,08/26/19 08:00:00  AM,24.158,,,,
406,08/26/19 09:00:00  AM,29.652,,,,
407,08/26/19 10:00:00  AM,31.268,,,,
408,08/26/19 11:00:00  AM,29.953,,,,
409,08/26/19 12:00:00  PM,27.468,,,,
410,08/26/19 01:00:00  PM,24.158,,,,
411,08/26/19 02:00:00  PM,20.519,,,,
412,08/26/19 03:00:00  PM,15.951,,,,
413,08/26/19 04:00:00  PM,14.900,,,,
414,08/26/19 05:00:00  PM,12.980,,,,
415,08/26/19 06:00:00  PM,10.651,,,,
416,08/26/19 07:00:00  PM,10.161,,,,
417,08/26/19 08:00:00  PM,9.571,,,,
418,08/26/19 09:00:00  PM,8.581,,,,
419,08/26/19 10:00:00  PM,8.182,,,,
420,08/26/19 11:00:00  PM,8.382,,,,
421,08/27/19 12:00:00  AM,7.782,,,,
422,08/27/19 01:00:00  AM,8.581,,,,
423,08/27/19 02:00:00  AM,8.680,,,,
424,08/27/19 03:00:00  AM,7.983,,,,
425,08/27/19 04:00:00  AM,8.382,,,,
426,08/27/19 05:00:00  AM,8.481,,,,
427,08/27/19 06:00:00  AM,8.082,,,,
428,08/27/19 07:00:00  AM,8.879,,,,
429,08/27/19 08:00:00  AM,29.552,,,,
430,08/27/19 09:00:00  AM,35.328,,,,
431,08/27/19 10:00:00  AM,36.187,,,,
432,08/27/19 11:00:00  AM,35.222,,,,
433,08/27/19 12:00:00  PM,30.963,,,,
434,08/27/19 01:00:00  PM,27.764,,,,
435,08/27/19 02:00:00  PM,23.773,,,,
436,08/27/19 03:00:00  PM,18.616,,,,
437,08/27/19 04:00:00  PM,16.999,,,,
438,08/27/19 05:00:00  PM,15.951,,,,
439,08/27/19 06:00:00  PM,15.760,,,,
440,08/27/19 07:00:00  PM,15.473,,,,
441,08/27/19 08:00:00  PM,11.528,,,,
442,08/27/19 09:00:00  PM,12.497,,,,
443,08/27/19 10:00:00  PM,12.980,,,,
444,08/27/19 11:00:00  PM,13.076,,,,
445,08/28/19 12:00:00  AM,12.401,,,,
446,08/28/19 01:00:00  AM,12.207,,,,
447,08/28/19 02:00:00  AM,12.110,,,,
448,08/28/19 03:00:00  AM,11.625,,,,
449,08/28/19 04:00:00  AM,10.748,,,,
450,08/28/19 05:00:00  AM,10.553,,,,
451,08/28/19 06:00:00  AM,10.944,,,,
452,08/28/19 07:00:00  AM,11.431,,,,
453,08/28/19 08:00:00  AM,32.600,,,,
454,08/28/19 09:00:00  AM,35.009,,,,
455,08/28/19 10:00:00  AM,38.602,,,,
456,08/28/19 11:00:00  AM,36.946,,,,
457,08/28/19 12:00:00  PM,32.291,,,,
458,08/28/19 01:00:00  PM,29.053,,,,
459,08/28/19 02:00:00  PM,22.525,,,,
460,08/28/19 03:00:00  PM,19.948,,,,
461,08/28/19 04:00:00  PM,19.948,,,,
462,08/28/19 05:00:00  PM,18.236,,,,
463,08/28/19 06:00:00  PM,15.760,,,,
464,08/28/19 07:00:00  PM,13.942,,,,
465,08/28/19 08:00:00  PM,12.690,,,,
466,08/28/19 09:00:00  PM,12.594,,,,
467,08/28/19 10:00:00  PM,11.819,,,,
468,08/28/19 11:00:00  PM,11.528,,,,
469,08/29/19 12:00:00  AM,11.916,,,,
470,08/29/19 01:00:00  AM,10.944,,,,
471,08/29/19 02:00:00  AM,10.553,,,,
472,08/29/19 03:00:00  AM,10.259,,,,
473,08/29/19 04:00:00  AM,10.063,,,,
474,08/29/19 05:00:00  AM,9.669,,,,
475,08/29/19 06:00:00  AM,9.866,,,,
476,08/29/19 07:00:00  AM,10.553,,,,
477,08/29/19 08:00:00  AM,26.879,,,,
478,08/29/19 09:00:00  AM,32.497,,,,
479,08/29/19 10:00:00  AM,34.691,,,,
480,08/29/19 11:00:00  AM,33.222,,,,
481,08/29/19 12:00:00  PM,28.853,,,,
482,08/29/19 01:00:00  PM,27.370,,,,
483,08/29/19 02:00:00  PM,23.773,,,,
484,08/29/19 03:00:00  PM,20.234,,,,
485,08/29/19 04:00:00  PM,18.521,,,,
486,08/29/19 05:00:00  PM,16.237,,,,
487,08/29/19 06:00:00  PM,14.134,,,,
488,08/29/19 07:00:00  PM,12.594,,,,
489,08/29/19 08:00:00  PM,11.722,,,,
490,08/29/19 09:00:00  PM,10.063,,,,
491,08/29/19 10:00:00  PM,11.334,,,,
492,08/29/19 11:00:00  PM,10.651,,,,
493,08/30/19 12:00:00  AM,9.669,,,,
494,08/30/19 01:00:00  AM,10.553,,,,
495,08/30/19 02:00:00  AM,9.669,,,,
496,08/30/19 03:00:00  AM,9.965,,,,
497,08/30/19 04:00:00  AM,10.455,,,,
498,08/30/19 05:00:00  AM,9.669,,,,
499,08/30/19 06:00:00  AM,10.357,,,,
500,08/30/19 07:00:00  AM,10.259,,,,
501,08/30/19 08:00:00  AM,10.748,,,,
502,08/30/19 09:00:00  AM,11.139,,,,
503,08/30/19 10:00:00  AM,12.883,,,,
504,08/30/19 11:00:00  AM,16.332,,,,
505,08/30/19 12:00:00  PM,17.665,,,,
506,08/30/19 01:00:00  PM,20.043,,,,
507,08/30/19 02:00:00  PM,19.187,,,,
508,08/30/19 03:00:00  PM,19.377,,,,
509,08/30/19 04:00:00  PM,18.331,,,,
510,08/30/19 05:00:00  PM,16.618,,,,
511,08/30/19 06:00:00  PM,12.980,,,,
512,08/30/19 07:00:00  PM,11.625,,,,
513,08/30/19 08:00:00  PM,10.553,,,,
514,08/30/19 09:00:00  PM,10.846,,,,
515,08/30/19 10:00:00  PM,9.866,,,,
516,08/30/19 11:00:00  PM,9.965,,,,
517,08/31/19 12:00:00  AM,8.978,,,,
518,08/31/19 01:00:00  AM,9.373,,,,
519,08/31/19 02:00:00  AM,8.978,,,,
520,08/31/19 03:00:00  AM,9.373,,,,
521,08/31/19 04:00:00  AM,9.571,,,,
522,08/31/19 05:00:00  AM,9.077,,,,
523,08/31/19 06:00:00  AM,8.879,,,,
524,08/31/19 07:00:00  AM,10.259,,,,
525,08/31/19 08:00:00  AM,13.942,,,,
526,08/31/19 09:00:00  AM,20.615,,,,
527,08/31/19 10:00:00  AM,27.764,,,,
528,08/31/19 11:00:00  AM,19.662,,,,
529,08/31/19 12:00:00  PM,23.773,,,,
530,08/31/19 01:00:00  PM,23.196,,,,
531,08/31/19 02:00:00  PM,18.996,,,,
532,08/31/19 03:00:00  PM,19.092,,,,
533,08/31/19 04:00:00  PM,15.951,,,,
534,08/31/19 05:00:00  PM,15.282,,,,
535,08/31/19 06:00:00  PM,14.613,,,,
536,08/31/19 07:00:00  PM,13.269,,,,
537,08/31/19 08:00:00  PM,11.431,,,,
538,08/31/19 09:00:00  PM,10.063,,,,
539,08/31/19 10:00:00  PM,10.259,,,,
540,08/31/19 11:00:00  PM,9.768,,,,
541,09/01/19 12:00:00  AM,10.651,,,,
542,09/01/19 01:00:00  AM,9.275,,,,
543,09/01/19 02:00:00  AM,10.063,,,,
544,09/01/19 03:00:00  AM,10.161,,,,
545,09/01/19 04:00:00  AM,10.161,,,,
546,09/01/19 05:00:00  AM,9.669,,,,
547,09/01/19 06:00:00  AM,9.077,,,,
548,09/01/19 07:00:00  AM,8.581,,,,
