"Plot Title: garibaldi_hobo_4_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10208381, SEN S/N: 10208381)","Coupler Attached (LGR S/N: 10208381)","Host Connected (LGR S/N: 10208381)","Stopped (LGR S/N: 10208381)","End Of File (LGR S/N: 10208381)"
1,08/09/19 12:00:00  PM,25.513,,,,
2,08/09/19 01:00:00  PM,28.060,,,,
3,08/09/19 02:00:00  PM,30.558,,,,
4,08/09/19 03:00:00  PM,35.222,,,,
5,08/09/19 04:00:00  PM,36.403,,,,
6,08/09/19 05:00:00  PM,28.555,,,,
7,08/09/19 06:00:00  PM,22.429,,,,
8,08/09/19 07:00:00  PM,21.091,,,,
9,08/09/19 08:00:00  PM,15.473,,,,
10,08/09/19 09:00:00  PM,13.750,,,,
11,08/09/19 10:00:00  PM,13.076,,,,
12,08/09/19 11:00:00  PM,12.787,,,,
13,08/10/19 12:00:00  AM,13.365,,,,
14,08/10/19 01:00:00  AM,13.076,,,,
15,08/10/19 02:00:00  AM,13.076,,,,
16,08/10/19 03:00:00  AM,13.076,,,,
17,08/10/19 04:00:00  AM,12.497,,,,
18,08/10/19 05:00:00  AM,12.401,,,,
19,08/10/19 06:00:00  AM,11.916,,,,
20,08/10/19 07:00:00  AM,12.304,,,,
21,08/10/19 08:00:00  AM,12.883,,,,
22,08/10/19 09:00:00  AM,13.173,,,,
23,08/10/19 10:00:00  AM,13.461,,,,
24,08/10/19 11:00:00  AM,14.613,,,,
25,08/10/19 12:00:00  PM,13.846,,,,
26,08/10/19 01:00:00  PM,28.060,,,,
27,08/10/19 02:00:00  PM,30.862,,,,
28,08/10/19 03:00:00  PM,26.977,,,,
29,08/10/19 04:00:00  PM,28.258,,,,
30,08/10/19 05:00:00  PM,21.282,,,,
31,08/10/19 06:00:00  PM,17.094,,,,
32,08/10/19 07:00:00  PM,15.569,,,,
33,08/10/19 08:00:00  PM,13.365,,,,
34,08/10/19 09:00:00  PM,11.431,,,,
35,08/10/19 10:00:00  PM,10.944,,,,
36,08/10/19 11:00:00  PM,11.431,,,,
37,08/11/19 12:00:00  AM,10.357,,,,
38,08/11/19 01:00:00  AM,10.651,,,,
39,08/11/19 02:00:00  AM,10.651,,,,
40,08/11/19 03:00:00  AM,11.041,,,,
41,08/11/19 04:00:00  AM,10.259,,,,
42,08/11/19 05:00:00  AM,10.651,,,,
43,08/11/19 06:00:00  AM,10.944,,,,
44,08/11/19 07:00:00  AM,10.455,,,,
45,08/11/19 08:00:00  AM,10.553,,,,
46,08/11/19 09:00:00  AM,10.357,,,,
47,08/11/19 10:00:00  AM,10.553,,,,
48,08/11/19 11:00:00  AM,11.819,,,,
49,08/11/19 12:00:00  PM,15.760,,,,
50,08/11/19 01:00:00  PM,14.709,,,,
51,08/11/19 02:00:00  PM,16.427,,,,
52,08/11/19 03:00:00  PM,14.134,,,,
53,08/11/19 04:00:00  PM,12.787,,,,
54,08/11/19 05:00:00  PM,15.091,,,,
55,08/11/19 06:00:00  PM,13.076,,,,
56,08/11/19 07:00:00  PM,11.722,,,,
57,08/11/19 08:00:00  PM,10.944,,,,
58,08/11/19 09:00:00  PM,10.455,,,,
59,08/11/19 10:00:00  PM,10.455,,,,
60,08/11/19 11:00:00  PM,10.357,,,,
61,08/12/19 12:00:00  AM,10.357,,,,
62,08/12/19 01:00:00  AM,10.259,,,,
63,08/12/19 02:00:00  AM,9.965,,,,
64,08/12/19 03:00:00  AM,9.669,,,,
65,08/12/19 04:00:00  AM,8.879,,,,
66,08/12/19 05:00:00  AM,8.879,,,,
67,08/12/19 06:00:00  AM,8.978,,,,
68,08/12/19 07:00:00  AM,9.571,,,,
69,08/12/19 08:00:00  AM,11.528,,,,
70,08/12/19 09:00:00  AM,15.187,,,,
71,08/12/19 10:00:00  AM,22.525,,,,
72,08/12/19 11:00:00  AM,18.236,,,,
73,08/12/19 12:00:00  PM,22.333,,,,
74,08/12/19 01:00:00  PM,18.901,,,,
75,08/12/19 02:00:00  PM,20.615,,,,
76,08/12/19 03:00:00  PM,20.234,,,,
77,08/12/19 04:00:00  PM,24.351,,,,
78,08/12/19 05:00:00  PM,17.665,,,,
79,08/12/19 06:00:00  PM,16.713,,,,
80,08/12/19 07:00:00  PM,12.304,,,,
81,08/12/19 08:00:00  PM,10.455,,,,
82,08/12/19 09:00:00  PM,8.879,,,,
