"Plot Title: garibaldi_hobo_7_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10406824, SEN S/N: 10406824)","Coupler Attached (LGR S/N: 10406824)","Host Connected (LGR S/N: 10406824)","Stopped (LGR S/N: 10406824)","End Of File (LGR S/N: 10406824)"
123,08/14/19 02:00:00  PM,32.807,,,,
124,08/14/19 03:00:00  PM,31.778,,,,
125,08/14/19 04:00:00  PM,28.555,,,,
126,08/14/19 05:00:00  PM,25.125,,,,
127,08/14/19 06:00:00  PM,22.142,,,,
128,08/14/19 07:00:00  PM,13.846,,,,
129,08/14/19 08:00:00  PM,11.722,,,,
130,08/14/19 09:00:00  PM,10.357,,,,
131,08/14/19 10:00:00  PM,9.669,,,,
132,08/14/19 11:00:00  PM,7.582,,,,
133,08/15/19 12:00:00  AM,7.882,,,,
134,08/15/19 01:00:00  AM,7.381,,,,
135,08/15/19 02:00:00  AM,6.674,,,,
136,08/15/19 03:00:00  AM,5.962,,,,
137,08/15/19 04:00:00  AM,5.347,,,,
138,08/15/19 05:00:00  AM,5.450,,,,
139,08/15/19 06:00:00  AM,5.141,,,,
140,08/15/19 07:00:00  AM,5.757,,,,
141,08/15/19 08:00:00  AM,6.674,,,,
142,08/15/19 09:00:00  AM,28.159,,,,
143,08/15/19 10:00:00  AM,29.252,,,,
144,08/15/19 11:00:00  AM,20.996,,,,
145,08/15/19 12:00:00  PM,37.055,,,,
146,08/15/19 01:00:00  PM,34.479,,,,
147,08/15/19 02:00:00  PM,30.862,,,,
148,08/15/19 03:00:00  PM,28.754,,,,
149,08/15/19 04:00:00  PM,28.258,,,,
150,08/15/19 05:00:00  PM,25.708,,,,
151,08/15/19 06:00:00  PM,21.187,,,,
152,08/15/19 07:00:00  PM,12.883,,,,
153,08/15/19 08:00:00  PM,10.944,,,,
154,08/15/19 09:00:00  PM,9.077,,,,
155,08/15/19 10:00:00  PM,9.275,,,,
156,08/15/19 11:00:00  PM,8.282,,,,
157,08/16/19 12:00:00  AM,5.757,,,,
158,08/16/19 01:00:00  AM,5.141,,,,
159,08/16/19 02:00:00  AM,5.552,,,,
160,08/16/19 03:00:00  AM,6.064,,,,
161,08/16/19 04:00:00  AM,6.166,,,,
162,08/16/19 05:00:00  AM,5.860,,,,
163,08/16/19 06:00:00  AM,6.573,,,,
164,08/16/19 07:00:00  AM,6.674,,,,
165,08/16/19 08:00:00  AM,10.063,,,,
166,08/16/19 09:00:00  AM,18.426,,,,
167,08/16/19 10:00:00  AM,19.662,,,,
168,08/16/19 11:00:00  AM,15.473,,,,
169,08/16/19 12:00:00  PM,14.804,,,,
170,08/16/19 01:00:00  PM,13.654,,,,
171,08/16/19 02:00:00  PM,14.613,,,,
172,08/16/19 03:00:00  PM,13.558,,,,
173,08/16/19 04:00:00  PM,13.076,,,,
174,08/16/19 05:00:00  PM,13.173,,,,
175,08/16/19 06:00:00  PM,12.594,,,,
176,08/16/19 07:00:00  PM,11.625,,,,
177,08/16/19 08:00:00  PM,9.866,,,,
178,08/16/19 09:00:00  PM,9.275,,,,
179,08/16/19 10:00:00  PM,8.978,,,,
180,08/16/19 11:00:00  PM,8.879,,,,
181,08/17/19 12:00:00  AM,8.779,,,,
182,08/17/19 01:00:00  AM,8.680,,,,
183,08/17/19 02:00:00  AM,8.581,,,,
184,08/17/19 03:00:00  AM,8.082,,,,
185,08/17/19 04:00:00  AM,8.680,,,,
186,08/17/19 05:00:00  AM,8.680,,,,
187,08/17/19 06:00:00  AM,6.268,,,,
188,08/17/19 07:00:00  AM,8.481,,,,
189,08/17/19 08:00:00  AM,10.259,,,,
190,08/17/19 09:00:00  AM,12.110,,,,
191,08/17/19 10:00:00  AM,14.038,,,,
192,08/17/19 11:00:00  AM,15.951,,,,
193,08/17/19 12:00:00  PM,15.569,,,,
194,08/17/19 01:00:00  PM,17.379,,,,
195,08/17/19 02:00:00  PM,19.758,,,,
196,08/17/19 03:00:00  PM,15.569,,,,
197,08/17/19 04:00:00  PM,16.808,,,,
198,08/17/19 05:00:00  PM,14.996,,,,
199,08/17/19 06:00:00  PM,12.980,,,,
200,08/17/19 07:00:00  PM,10.846,,,,
201,08/17/19 08:00:00  PM,10.063,,,,
202,08/17/19 09:00:00  PM,8.779,,,,
203,08/17/19 10:00:00  PM,6.268,,,,
204,08/17/19 11:00:00  PM,8.282,,,,
205,08/18/19 12:00:00  AM,7.280,,,,
206,08/18/19 01:00:00  AM,5.962,,,,
207,08/18/19 02:00:00  AM,4.519,,,,
208,08/18/19 03:00:00  AM,6.471,,,,
209,08/18/19 04:00:00  AM,6.573,,,,
210,08/18/19 05:00:00  AM,7.280,,,,
211,08/18/19 06:00:00  AM,4.727,,,,
212,08/18/19 07:00:00  AM,4.207,,,,
213,08/18/19 08:00:00  AM,5.347,,,,
214,08/18/19 09:00:00  AM,24.738,,,,
215,08/18/19 10:00:00  AM,17.189,,,,
216,08/18/19 11:00:00  AM,27.468,,,,
217,08/18/19 12:00:00  PM,28.953,,,,
218,08/18/19 01:00:00  PM,31.166,,,,
219,08/18/19 02:00:00  PM,31.064,,,,
220,08/18/19 03:00:00  PM,30.963,,,,
221,08/18/19 04:00:00  PM,25.708,,,,
222,08/18/19 05:00:00  PM,28.159,,,,
223,08/18/19 06:00:00  PM,26.195,,,,
224,08/18/19 07:00:00  PM,12.594,,,,
225,08/18/19 08:00:00  PM,9.669,,,,
226,08/18/19 09:00:00  PM,6.775,,,,
227,08/18/19 10:00:00  PM,6.674,,,,
228,08/18/19 11:00:00  PM,4.519,,,,
229,08/19/19 12:00:00  AM,3.367,,,,
230,08/19/19 01:00:00  AM,3.788,,,,
231,08/19/19 02:00:00  AM,3.788,,,,
232,08/19/19 03:00:00  AM,4.311,,,,
233,08/19/19 04:00:00  AM,8.182,,,,
234,08/19/19 05:00:00  AM,8.481,,,,
235,08/19/19 06:00:00  AM,8.680,,,,
236,08/19/19 07:00:00  AM,8.082,,,,
237,08/19/19 08:00:00  AM,9.768,,,,
238,08/19/19 09:00:00  AM,16.046,,,,
239,08/19/19 10:00:00  AM,21.951,,,,
240,08/19/19 11:00:00  AM,19.758,,,,
241,08/19/19 12:00:00  PM,22.333,,,,
242,08/19/19 01:00:00  PM,22.238,,,,
243,08/19/19 02:00:00  PM,35.222,,,,
244,08/19/19 03:00:00  PM,29.752,,,,
245,08/19/19 04:00:00  PM,29.953,,,,
246,08/19/19 05:00:00  PM,27.370,,,,
247,08/19/19 06:00:00  PM,22.908,,,,
248,08/19/19 07:00:00  PM,10.553,,,,
249,08/19/19 08:00:00  PM,7.582,,,,
250,08/19/19 09:00:00  PM,5.450,,,,
251,08/19/19 10:00:00  PM,4.727,,,,
252,08/19/19 11:00:00  PM,5.037,,,,
253,08/20/19 12:00:00  AM,4.207,,,,
254,08/20/19 01:00:00  AM,4.623,,,,
255,08/20/19 02:00:00  AM,4.727,,,,
256,08/20/19 03:00:00  AM,4.207,,,,
257,08/20/19 04:00:00  AM,3.155,,,,
258,08/20/19 05:00:00  AM,2.943,,,,
259,08/20/19 06:00:00  AM,3.578,,,,
260,08/20/19 07:00:00  AM,4.623,,,,
261,08/20/19 08:00:00  AM,6.268,,,,
262,08/20/19 09:00:00  AM,32.086,,,,
263,08/20/19 10:00:00  AM,34.691,,,,
264,08/20/19 11:00:00  AM,35.864,,,,
265,08/20/19 12:00:00  PM,34.903,,,,
266,08/20/19 01:00:00  PM,31.166,,,,
267,08/20/19 02:00:00  PM,30.963,,,,
268,08/20/19 03:00:00  PM,30.558,,,,
269,08/20/19 04:00:00  PM,28.555,,,,
270,08/20/19 05:00:00  PM,25.708,,,,
271,08/20/19 06:00:00  PM,18.426,,,,
272,08/20/19 07:00:00  PM,14.900,,,,
273,08/20/19 08:00:00  PM,11.819,,,,
274,08/20/19 09:00:00  PM,10.259,,,,
275,08/20/19 10:00:00  PM,8.879,,,,
276,08/20/19 11:00:00  PM,8.282,,,,
277,08/21/19 12:00:00  AM,10.553,,,,
278,08/21/19 01:00:00  AM,10.063,,,,
279,08/21/19 02:00:00  AM,9.472,,,,
280,08/21/19 03:00:00  AM,8.779,,,,
281,08/21/19 04:00:00  AM,10.553,,,,
282,08/21/19 05:00:00  AM,10.553,,,,
