"Plot Title: garibaldi_hobo_19_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10019744, SEN S/N: 10019744)","Coupler Attached (LGR S/N: 10019744)","Host Connected (LGR S/N: 10019744)","Stopped (LGR S/N: 10019744)","End Of File (LGR S/N: 10019744)"
123,09/04/19 02:00:00  PM,32.394,,,,
124,09/04/19 03:00:00  PM,30.862,,,,
125,09/04/19 04:00:00  PM,28.357,,,,
126,09/04/19 05:00:00  PM,23.966,,,,
127,09/04/19 06:00:00  PM,18.426,,,,
128,09/04/19 07:00:00  PM,10.161,,,,
129,09/04/19 08:00:00  PM,7.882,,,,
130,09/04/19 09:00:00  PM,6.064,,,,
131,09/04/19 10:00:00  PM,2.517,,,,
132,09/04/19 11:00:00  PM,1.439,,,,
133,09/05/19 12:00:00  AM,4.311,,,,
134,09/05/19 01:00:00  AM,4.519,,,,
135,09/05/19 02:00:00  AM,4.415,,,,
136,09/05/19 03:00:00  AM,4.623,,,,
137,09/05/19 04:00:00  AM,2.088,,,,
138,09/05/19 05:00:00  AM,2.303,,,,
139,09/05/19 06:00:00  AM,2.195,,,,
140,09/05/19 07:00:00  AM,1.980,,,,
141,09/05/19 08:00:00  AM,3.261,,,,
142,09/05/19 09:00:00  AM,3.367,,,,
143,09/05/19 10:00:00  AM,25.125,,,,
144,09/05/19 11:00:00  AM,29.652,,,,
145,09/05/19 12:00:00  PM,33.430,,,,
146,09/05/19 01:00:00  PM,34.585,,,,
147,09/05/19 02:00:00  PM,37.274,,,,
148,09/05/19 03:00:00  PM,26.781,,,,
149,09/05/19 04:00:00  PM,24.835,,,,
150,09/05/19 05:00:00  PM,19.187,,,,
151,09/05/19 06:00:00  PM,23.004,,,,
152,09/05/19 07:00:00  PM,11.625,,,,
153,09/05/19 08:00:00  PM,9.373,,,,
154,09/05/19 09:00:00  PM,8.680,,,,
155,09/05/19 10:00:00  PM,7.079,,,,
156,09/05/19 11:00:00  PM,7.983,,,,
157,09/06/19 12:00:00  AM,7.481,,,,
158,09/06/19 01:00:00  AM,6.471,,,,
159,09/06/19 02:00:00  AM,4.934,,,,
160,09/06/19 03:00:00  AM,6.268,,,,
161,09/06/19 04:00:00  AM,5.860,,,,
162,09/06/19 05:00:00  AM,5.141,,,,
163,09/06/19 06:00:00  AM,6.064,,,,
164,09/06/19 07:00:00  AM,7.582,,,,
165,09/06/19 08:00:00  AM,7.280,,,,
166,09/06/19 09:00:00  AM,8.879,,,,
167,09/06/19 10:00:00  AM,24.545,,,,
168,09/06/19 11:00:00  AM,29.953,,,,
169,09/06/19 12:00:00  PM,31.370,,,,
170,09/06/19 01:00:00  PM,34.479,,,,
171,09/06/19 02:00:00  PM,35.115,,,,
172,09/06/19 03:00:00  PM,32.704,,,,
173,09/06/19 04:00:00  PM,30.862,,,,
174,09/06/19 05:00:00  PM,26.683,,,,
175,09/06/19 06:00:00  PM,20.805,,,,
176,09/06/19 07:00:00  PM,11.334,,,,
177,09/06/19 08:00:00  PM,9.176,,,,
178,09/06/19 09:00:00  PM,8.680,,,,
179,09/06/19 10:00:00  PM,7.882,,,,
180,09/06/19 11:00:00  PM,6.370,,,,
181,09/07/19 12:00:00  AM,5.347,,,,
182,09/07/19 01:00:00  AM,3.155,,,,
183,09/07/19 02:00:00  AM,2.517,,,,
184,09/07/19 03:00:00  AM,3.788,,,,
185,09/07/19 04:00:00  AM,4.102,,,,
186,09/07/19 05:00:00  AM,3.683,,,,
187,09/07/19 06:00:00  AM,5.347,,,,
188,09/07/19 07:00:00  AM,5.244,,,,
189,09/07/19 08:00:00  AM,6.674,,,,
190,09/07/19 09:00:00  AM,10.651,,,,
191,09/07/19 10:00:00  AM,19.567,,,,
192,09/07/19 11:00:00  AM,25.805,,,,
193,09/07/19 12:00:00  PM,21.282,,,,
194,09/07/19 01:00:00  PM,23.581,,,,
195,09/07/19 02:00:00  PM,17.379,,,,
196,09/07/19 03:00:00  PM,17.189,,,,
197,09/07/19 04:00:00  PM,18.616,,,,
198,09/07/19 05:00:00  PM,16.903,,,,
199,09/07/19 06:00:00  PM,15.473,,,,
200,09/07/19 07:00:00  PM,14.900,,,,
201,09/07/19 08:00:00  PM,9.077,,,,
202,09/07/19 09:00:00  PM,5.860,,,,
203,09/07/19 10:00:00  PM,7.582,,,,
204,09/07/19 11:00:00  PM,7.782,,,,
205,09/08/19 12:00:00  AM,8.978,,,,
206,09/08/19 01:00:00  AM,9.373,,,,
207,09/08/19 02:00:00  AM,9.373,,,,
208,09/08/19 03:00:00  AM,9.176,,,,
209,09/08/19 04:00:00  AM,8.182,,,,
210,09/08/19 05:00:00  AM,7.682,,,,
211,09/08/19 06:00:00  AM,7.381,,,,
212,09/08/19 07:00:00  AM,8.182,,,,
213,09/08/19 08:00:00  AM,10.063,,,,
214,09/08/19 09:00:00  AM,11.334,,,,
215,09/08/19 10:00:00  AM,10.748,,,,
216,09/08/19 11:00:00  AM,12.207,,,,
217,09/08/19 12:00:00  PM,19.282,,,,
218,09/08/19 01:00:00  PM,16.618,,,,
219,09/08/19 02:00:00  PM,23.677,,,,
220,09/08/19 03:00:00  PM,16.523,,,,
221,09/08/19 04:00:00  PM,15.569,,,,
222,09/08/19 05:00:00  PM,13.846,,,,
223,09/08/19 06:00:00  PM,12.013,,,,
224,09/08/19 07:00:00  PM,9.275,,,,
225,09/08/19 08:00:00  PM,7.682,,,,
226,09/08/19 09:00:00  PM,7.381,,,,
227,09/08/19 10:00:00  PM,7.079,,,,
228,09/08/19 11:00:00  PM,7.179,,,,
229,09/09/19 12:00:00  AM,6.775,,,,
230,09/09/19 01:00:00  AM,5.655,,,,
231,09/09/19 02:00:00  AM,5.347,,,,
232,09/09/19 03:00:00  AM,5.860,,,,
233,09/09/19 04:00:00  AM,5.860,,,,
234,09/09/19 05:00:00  AM,5.655,,,,
235,09/09/19 06:00:00  AM,5.141,,,,
236,09/09/19 07:00:00  AM,3.472,,,,
237,09/09/19 08:00:00  AM,6.775,,,,
238,09/09/19 09:00:00  AM,11.916,,,,
239,09/09/19 10:00:00  AM,10.357,,,,
