"Plot Title: garibaldi_hobo_1_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10406827, SEN S/N: 10406827, LBL: temp_C)","Coupler Attached (LGR S/N: 10406827)","Host Connected (LGR S/N: 10406827)","Stopped (LGR S/N: 10406827)","End Of File (LGR S/N: 10406827)"
76,08/12/19 03:00:00  PM,14.230,,,,
77,08/12/19 04:00:00  PM,15.091,,,,
78,08/12/19 05:00:00  PM,12.594,,,,
79,08/12/19 06:00:00  PM,12.013,,,,
80,08/12/19 07:00:00  PM,9.768,,,,
81,08/12/19 08:00:00  PM,8.879,,,,
82,08/12/19 09:00:00  PM,7.782,,,,
83,08/12/19 10:00:00  PM,7.280,,,,
84,08/12/19 11:00:00  PM,7.079,,,,
85,08/13/19 12:00:00  AM,6.877,,,,
86,08/13/19 01:00:00  AM,6.471,,,,
87,08/13/19 02:00:00  AM,6.370,,,,
88,08/13/19 03:00:00  AM,6.268,,,,
89,08/13/19 04:00:00  AM,5.962,,,,
90,08/13/19 05:00:00  AM,5.552,,,,
91,08/13/19 06:00:00  AM,5.655,,,,
92,08/13/19 07:00:00  AM,6.877,,,,
93,08/13/19 08:00:00  AM,8.978,,,,
94,08/13/19 09:00:00  AM,11.334,,,,
95,08/13/19 10:00:00  AM,21.282,,,,
96,08/13/19 11:00:00  AM,26.000,,,,
97,08/13/19 12:00:00  PM,31.268,,,,
98,08/13/19 01:00:00  PM,30.760,,,,
99,08/13/19 02:00:00  PM,27.764,,,,
100,08/13/19 03:00:00  PM,23.484,,,,
101,08/13/19 04:00:00  PM,20.615,,,,
102,08/13/19 05:00:00  PM,18.045,,,,
103,08/13/19 06:00:00  PM,17.094,,,,
104,08/13/19 07:00:00  PM,14.230,,,,
105,08/13/19 08:00:00  PM,13.461,,,,
106,08/13/19 09:00:00  PM,11.625,,,,
107,08/13/19 10:00:00  PM,10.553,,,,
108,08/13/19 11:00:00  PM,10.748,,,,
109,08/14/19 12:00:00  AM,9.768,,,,
110,08/14/19 01:00:00  AM,9.571,,,,
111,08/14/19 02:00:00  AM,9.768,,,,
112,08/14/19 03:00:00  AM,9.866,,,,
113,08/14/19 04:00:00  AM,9.768,,,,
114,08/14/19 05:00:00  AM,8.879,,,,
115,08/14/19 06:00:00  AM,7.983,,,,
116,08/14/19 07:00:00  AM,8.581,,,,
117,08/14/19 08:00:00  AM,9.866,,,,
118,08/14/19 09:00:00  AM,12.207,,,,
119,08/14/19 10:00:00  AM,18.806,,,,
120,08/14/19 11:00:00  AM,29.252,,,,
121,08/14/19 12:00:00  PM,35.115,,,,
122,08/14/19 01:00:00  PM,33.222,,,,
123,08/14/19 02:00:00  PM,36.620,,,,
124,08/14/19 03:00:00  PM,22.812,,,,
125,08/14/19 04:00:00  PM,20.043,,,,
126,08/14/19 05:00:00  PM,19.187,,,,
127,08/14/19 06:00:00  PM,17.284,,,,
128,08/14/19 07:00:00  PM,15.569,,,,
129,08/14/19 08:00:00  PM,13.846,,,,
130,08/14/19 09:00:00  PM,12.594,,,,
131,08/14/19 10:00:00  PM,12.013,,,,
132,08/14/19 11:00:00  PM,11.041,,,,
133,08/15/19 12:00:00  AM,10.944,,,,
134,08/15/19 01:00:00  AM,10.357,,,,
135,08/15/19 02:00:00  AM,9.866,,,,
136,08/15/19 03:00:00  AM,9.275,,,,
137,08/15/19 04:00:00  AM,8.581,,,,
138,08/15/19 05:00:00  AM,7.983,,,,
139,08/15/19 06:00:00  AM,7.682,,,,
140,08/15/19 07:00:00  AM,7.782,,,,
141,08/15/19 08:00:00  AM,9.571,,,,
142,08/15/19 09:00:00  AM,13.269,,,,
143,08/15/19 10:00:00  AM,24.545,,,,
144,08/15/19 11:00:00  AM,17.570,,,,
145,08/15/19 12:00:00  PM,20.996,,,,
146,08/15/19 01:00:00  PM,26.292,,,,
147,08/15/19 02:00:00  PM,32.704,,,,
148,08/15/19 03:00:00  PM,21.951,,,,
149,08/15/19 04:00:00  PM,19.092,,,,
150,08/15/19 05:00:00  PM,17.570,,,,
151,08/15/19 06:00:00  PM,16.237,,,,
152,08/15/19 07:00:00  PM,14.421,,,,
153,08/15/19 08:00:00  PM,13.269,,,,
154,08/15/19 09:00:00  PM,12.304,,,,
155,08/15/19 10:00:00  PM,12.013,,,,
156,08/15/19 11:00:00  PM,11.431,,,,
157,08/16/19 12:00:00  AM,10.455,,,,
158,08/16/19 01:00:00  AM,10.161,,,,
159,08/16/19 02:00:00  AM,9.571,,,,
160,08/16/19 03:00:00  AM,9.472,,,,
161,08/16/19 04:00:00  AM,9.176,,,,
162,08/16/19 05:00:00  AM,8.581,,,,
163,08/16/19 06:00:00  AM,8.680,,,,
164,08/16/19 07:00:00  AM,8.481,,,,
165,08/16/19 08:00:00  AM,10.161,,,,
166,08/16/19 09:00:00  AM,13.076,,,,
167,08/16/19 10:00:00  AM,14.421,,,,
168,08/16/19 11:00:00  AM,13.076,,,,
169,08/16/19 12:00:00  PM,12.304,,,,
170,08/16/19 01:00:00  PM,11.334,,,,
171,08/16/19 02:00:00  PM,11.625,,,,
172,08/16/19 03:00:00  PM,10.944,,,,
173,08/16/19 04:00:00  PM,11.528,,,,
174,08/16/19 05:00:00  PM,11.431,,,,
175,08/16/19 06:00:00  PM,11.334,,,,
176,08/16/19 07:00:00  PM,11.041,,,,
177,08/16/19 08:00:00  PM,9.866,,,,
178,08/16/19 09:00:00  PM,9.472,,,,
179,08/16/19 10:00:00  PM,9.077,,,,
180,08/16/19 11:00:00  PM,8.481,,,,
181,08/17/19 12:00:00  AM,8.282,,,,
182,08/17/19 01:00:00  AM,8.680,,,,
183,08/17/19 02:00:00  AM,8.182,,,,
184,08/17/19 03:00:00  AM,7.882,,,,
185,08/17/19 04:00:00  AM,8.182,,,,
186,08/17/19 05:00:00  AM,7.983,,,,
187,08/17/19 06:00:00  AM,6.877,,,,
188,08/17/19 07:00:00  AM,7.179,,,,
189,08/17/19 08:00:00  AM,8.282,,,,
190,08/17/19 09:00:00  AM,8.680,,,,
191,08/17/19 10:00:00  AM,11.041,,,,
192,08/17/19 11:00:00  AM,11.139,,,,
193,08/17/19 12:00:00  PM,11.819,,,,
194,08/17/19 01:00:00  PM,13.365,,,,
195,08/17/19 02:00:00  PM,13.365,,,,
196,08/17/19 03:00:00  PM,11.722,,,,
197,08/17/19 04:00:00  PM,11.819,,,,
198,08/17/19 05:00:00  PM,12.690,,,,
199,08/17/19 06:00:00  PM,12.110,,,,
200,08/17/19 07:00:00  PM,10.944,,,,
201,08/17/19 08:00:00  PM,10.063,,,,
202,08/17/19 09:00:00  PM,9.176,,,,
203,08/17/19 10:00:00  PM,8.382,,,,
204,08/17/19 11:00:00  PM,8.481,,,,
205,08/18/19 12:00:00  AM,8.082,,,,
206,08/18/19 01:00:00  AM,7.280,,,,
207,08/18/19 02:00:00  AM,6.573,,,,
208,08/18/19 03:00:00  AM,6.978,,,,
209,08/18/19 04:00:00  AM,6.573,,,,
210,08/18/19 05:00:00  AM,6.877,,,,
211,08/18/19 06:00:00  AM,6.064,,,,
212,08/18/19 07:00:00  AM,5.962,,,,
213,08/18/19 08:00:00  AM,7.682,,,,
214,08/18/19 09:00:00  AM,12.110,,,,
215,08/18/19 10:00:00  AM,13.942,,,,
216,08/18/19 11:00:00  AM,18.045,,,,
217,08/18/19 12:00:00  PM,18.426,,,,
218,08/18/19 01:00:00  PM,17.950,,,,
219,08/18/19 02:00:00  PM,16.618,,,,
220,08/18/19 03:00:00  PM,16.903,,,,
221,08/18/19 04:00:00  PM,17.570,,,,
222,08/18/19 05:00:00  PM,15.473,,,,
223,08/18/19 06:00:00  PM,13.942,,,,
224,08/18/19 07:00:00  PM,12.594,,,,
225,08/18/19 08:00:00  PM,10.846,,,,
226,08/18/19 09:00:00  PM,9.768,,,,
227,08/18/19 10:00:00  PM,9.176,,,,
228,08/18/19 11:00:00  PM,7.983,,,,
229,08/19/19 12:00:00  AM,7.682,,,,
230,08/19/19 01:00:00  AM,7.481,,,,
231,08/19/19 02:00:00  AM,6.978,,,,
232,08/19/19 03:00:00  AM,6.370,,,,
233,08/19/19 04:00:00  AM,7.381,,,,
234,08/19/19 05:00:00  AM,7.782,,,,
235,08/19/19 06:00:00  AM,7.882,,,,
236,08/19/19 07:00:00  AM,7.280,,,,
237,08/19/19 08:00:00  AM,8.581,,,,
238,08/19/19 09:00:00  AM,11.041,,,,
239,08/19/19 10:00:00  AM,16.713,,,,
240,08/19/19 11:00:00  AM,15.473,,,,
241,08/19/19 12:00:00  PM,21.282,,,,
242,08/19/19 01:00:00  PM,19.567,,,,
243,08/19/19 02:00:00  PM,19.758,,,,
244,08/19/19 03:00:00  PM,17.379,,,,
245,08/19/19 04:00:00  PM,15.473,,,,
246,08/19/19 05:00:00  PM,15.091,,,,
247,08/19/19 06:00:00  PM,12.787,,,,
248,08/19/19 07:00:00  PM,11.722,,,,
249,08/19/19 08:00:00  PM,10.455,,,,
250,08/19/19 09:00:00  PM,10.063,,,,
251,08/19/19 10:00:00  PM,9.176,,,,
252,08/19/19 11:00:00  PM,9.176,,,,
253,08/20/19 12:00:00  AM,8.581,,,,
254,08/20/19 01:00:00  AM,8.879,,,,
255,08/20/19 02:00:00  AM,9.275,,,,
256,08/20/19 03:00:00  AM,8.978,,,,
257,08/20/19 04:00:00  AM,8.779,,,,
258,08/20/19 05:00:00  AM,8.282,,,,
259,08/20/19 06:00:00  AM,8.382,,,,
260,08/20/19 07:00:00  AM,9.373,,,,
261,08/20/19 08:00:00  AM,12.110,,,,
262,08/20/19 09:00:00  AM,15.282,,,,
263,08/20/19 10:00:00  AM,25.125,,,,
264,08/20/19 11:00:00  AM,32.704,,,,
265,08/20/19 12:00:00  PM,34.903,,,,
266,08/20/19 01:00:00  PM,31.880,,,,
267,08/20/19 02:00:00  PM,30.457,,,,
268,08/20/19 03:00:00  PM,23.869,,,,
269,08/20/19 04:00:00  PM,21.473,,,,
270,08/20/19 05:00:00  PM,20.710,,,,
271,08/20/19 06:00:00  PM,19.282,,,,
272,08/20/19 07:00:00  PM,17.475,,,,
273,08/20/19 08:00:00  PM,15.951,,,,
274,08/20/19 09:00:00  PM,14.325,,,,
275,08/20/19 10:00:00  PM,13.365,,,,
276,08/20/19 11:00:00  PM,12.690,,,,
277,08/21/19 12:00:00  AM,12.594,,,,
278,08/21/19 01:00:00  AM,12.401,,,,
279,08/21/19 02:00:00  AM,11.334,,,,
280,08/21/19 03:00:00  AM,11.236,,,,
281,08/21/19 04:00:00  AM,11.625,,,,
282,08/21/19 05:00:00  AM,11.236,,,,
283,08/21/19 06:00:00  AM,10.748,,,,
284,08/21/19 07:00:00  AM,9.965,,,,
285,08/21/19 08:00:00  AM,9.965,,,,
286,08/21/19 09:00:00  AM,9.768,,,,
287,08/21/19 10:00:00  AM,9.669,,,,
288,08/21/19 11:00:00  AM,10.651,,,,
289,08/21/19 12:00:00  PM,10.748,,,,
290,08/21/19 01:00:00  PM,10.651,,,,
291,08/21/19 02:00:00  PM,10.846,,,,
292,08/21/19 03:00:00  PM,11.431,,,,
293,08/21/19 04:00:00  PM,12.401,,,,
294,08/21/19 05:00:00  PM,11.625,,,,
295,08/21/19 06:00:00  PM,11.916,,,,
296,08/21/19 07:00:00  PM,11.041,,,,
297,08/21/19 08:00:00  PM,10.259,,,,
298,08/21/19 09:00:00  PM,9.768,,,,
299,08/21/19 10:00:00  PM,8.481,,,,
300,08/21/19 11:00:00  PM,7.582,,,,
301,08/22/19 12:00:00  AM,7.682,,,,
302,08/22/19 01:00:00  AM,7.280,,,,
303,08/22/19 02:00:00  AM,6.877,,,,
304,08/22/19 03:00:00  AM,6.166,,,,
305,08/22/19 04:00:00  AM,5.962,,,,
306,08/22/19 05:00:00  AM,5.347,,,,
307,08/22/19 06:00:00  AM,4.831,,,,
308,08/22/19 07:00:00  AM,4.727,,,,
309,08/22/19 08:00:00  AM,6.370,,,,
310,08/22/19 09:00:00  AM,10.161,,,,
311,08/22/19 10:00:00  AM,10.063,,,,
312,08/22/19 11:00:00  AM,12.883,,,,
313,08/22/19 12:00:00  PM,12.690,,,,
314,08/22/19 01:00:00  PM,14.804,,,,
315,08/22/19 02:00:00  PM,17.570,,,,
316,08/22/19 03:00:00  PM,12.690,,,,
317,08/22/19 04:00:00  PM,13.558,,,,
318,08/22/19 05:00:00  PM,12.690,,,,
319,08/22/19 06:00:00  PM,11.334,,,,
320,08/22/19 07:00:00  PM,11.236,,,,
321,08/22/19 08:00:00  PM,9.669,,,,
322,08/22/19 09:00:00  PM,8.182,,,,
323,08/22/19 10:00:00  PM,7.381,,,,
324,08/22/19 11:00:00  PM,7.179,,,,
325,08/23/19 12:00:00  AM,7.079,,,,
326,08/23/19 01:00:00  AM,6.471,,,,
327,08/23/19 02:00:00  AM,6.674,,,,
328,08/23/19 03:00:00  AM,6.471,,,,
329,08/23/19 04:00:00  AM,6.268,,,,
330,08/23/19 05:00:00  AM,6.166,,,,
331,08/23/19 06:00:00  AM,6.674,,,,
332,08/23/19 07:00:00  AM,7.280,,,,
333,08/23/19 08:00:00  AM,9.077,,,,
334,08/23/19 09:00:00  AM,8.382,,,,
335,08/23/19 10:00:00  AM,7.582,,,,
336,08/23/19 11:00:00  AM,7.280,,,,
337,08/23/19 12:00:00  PM,7.481,,,,
338,08/23/19 01:00:00  PM,8.581,,,,
339,08/23/19 02:00:00  PM,8.382,,,,
340,08/23/19 03:00:00  PM,10.651,,,,
341,08/23/19 04:00:00  PM,10.651,,,,
342,08/23/19 05:00:00  PM,11.625,,,,
343,08/23/19 06:00:00  PM,10.944,,,,
344,08/23/19 07:00:00  PM,8.978,,,,
345,08/23/19 08:00:00  PM,7.983,,,,
346,08/23/19 09:00:00  PM,7.381,,,,
347,08/23/19 10:00:00  PM,7.882,,,,
348,08/23/19 11:00:00  PM,7.381,,,,
349,08/24/19 12:00:00  AM,6.978,,,,
350,08/24/19 01:00:00  AM,6.877,,,,
351,08/24/19 02:00:00  AM,6.573,,,,
352,08/24/19 03:00:00  AM,6.268,,,,
353,08/24/19 04:00:00  AM,6.064,,,,
354,08/24/19 05:00:00  AM,5.450,,,,
355,08/24/19 06:00:00  AM,6.268,,,,
356,08/24/19 07:00:00  AM,6.471,,,,
357,08/24/19 08:00:00  AM,7.882,,,,
358,08/24/19 09:00:00  AM,10.063,,,,
359,08/24/19 10:00:00  AM,10.748,,,,
360,08/24/19 11:00:00  AM,14.134,,,,
361,08/24/19 12:00:00  PM,10.063,,,,
362,08/24/19 01:00:00  PM,10.553,,,,
363,08/24/19 02:00:00  PM,10.944,,,,
364,08/24/19 03:00:00  PM,11.139,,,,
365,08/24/19 04:00:00  PM,10.748,,,,
366,08/24/19 05:00:00  PM,9.965,,,,
367,08/24/19 06:00:00  PM,10.063,,,,
368,08/24/19 07:00:00  PM,8.978,,,,
369,08/24/19 08:00:00  PM,8.282,,,,
370,08/24/19 09:00:00  PM,7.179,,,,
371,08/24/19 10:00:00  PM,6.674,,,,
372,08/24/19 11:00:00  PM,6.166,,,,
373,08/25/19 12:00:00  AM,5.962,,,,
374,08/25/19 01:00:00  AM,6.064,,,,
375,08/25/19 02:00:00  AM,6.370,,,,
376,08/25/19 03:00:00  AM,6.674,,,,
377,08/25/19 04:00:00  AM,6.877,,,,
378,08/25/19 05:00:00  AM,6.877,,,,
379,08/25/19 06:00:00  AM,6.775,,,,
380,08/25/19 07:00:00  AM,6.674,,,,
381,08/25/19 08:00:00  AM,7.079,,,,
382,08/25/19 09:00:00  AM,7.582,,,,
383,08/25/19 10:00:00  AM,8.182,,,,
384,08/25/19 11:00:00  AM,8.282,,,,
385,08/25/19 12:00:00  PM,8.382,,,,
386,08/25/19 01:00:00  PM,8.282,,,,
387,08/25/19 02:00:00  PM,8.680,,,,
388,08/25/19 03:00:00  PM,9.373,,,,
389,08/25/19 04:00:00  PM,9.373,,,,
390,08/25/19 05:00:00  PM,9.472,,,,
391,08/25/19 06:00:00  PM,9.373,,,,
392,08/25/19 07:00:00  PM,8.779,,,,
393,08/25/19 08:00:00  PM,7.882,,,,
394,08/25/19 09:00:00  PM,6.166,,,,
395,08/25/19 10:00:00  PM,5.244,,,,
396,08/25/19 11:00:00  PM,4.623,,,,
397,08/26/19 12:00:00  AM,4.311,,,,
398,08/26/19 01:00:00  AM,3.893,,,,
399,08/26/19 02:00:00  AM,3.998,,,,
400,08/26/19 03:00:00  AM,4.102,,,,
401,08/26/19 04:00:00  AM,3.367,,,,
402,08/26/19 05:00:00  AM,3.472,,,,
403,08/26/19 06:00:00  AM,3.472,,,,
404,08/26/19 07:00:00  AM,3.578,,,,
405,08/26/19 08:00:00  AM,5.037,,,,
406,08/26/19 09:00:00  AM,8.978,,,,
407,08/26/19 10:00:00  AM,18.806,,,,
408,08/26/19 11:00:00  AM,26.292,,,,
409,08/26/19 12:00:00  PM,30.963,,,,
410,08/26/19 01:00:00  PM,33.848,,,,
411,08/26/19 02:00:00  PM,28.555,,,,
412,08/26/19 03:00:00  PM,17.855,,,,
413,08/26/19 04:00:00  PM,16.903,,,,
414,08/26/19 05:00:00  PM,14.709,,,,
415,08/26/19 06:00:00  PM,13.076,,,,
416,08/26/19 07:00:00  PM,11.916,,,,
417,08/26/19 08:00:00  PM,10.944,,,,
418,08/26/19 09:00:00  PM,9.669,,,,
419,08/26/19 10:00:00  PM,8.978,,,,
420,08/26/19 11:00:00  PM,8.282,,,,
421,08/27/19 12:00:00  AM,8.282,,,,
422,08/27/19 01:00:00  AM,8.182,,,,
423,08/27/19 02:00:00  AM,8.879,,,,
424,08/27/19 03:00:00  AM,8.680,,,,
425,08/27/19 04:00:00  AM,8.581,,,,
426,08/27/19 05:00:00  AM,8.282,,,,
427,08/27/19 06:00:00  AM,7.983,,,,
428,08/27/19 07:00:00  AM,7.882,,,,
429,08/27/19 08:00:00  AM,9.472,,,,
430,08/27/19 09:00:00  AM,13.654,,,,
431,08/27/19 10:00:00  AM,22.812,,,,
432,08/27/19 11:00:00  AM,29.152,,,,
433,08/27/19 12:00:00  PM,32.497,,,,
434,08/27/19 01:00:00  PM,34.058,,,,
435,08/27/19 02:00:00  PM,28.456,,,,
436,08/27/19 03:00:00  PM,19.567,,,,
437,08/27/19 04:00:00  PM,17.665,,,,
438,08/27/19 05:00:00  PM,16.903,,,,
439,08/27/19 06:00:00  PM,15.187,,,,
440,08/27/19 07:00:00  PM,13.654,,,,
441,08/27/19 08:00:00  PM,12.883,,,,
442,08/27/19 09:00:00  PM,12.497,,,,
443,08/27/19 10:00:00  PM,12.497,,,,
444,08/27/19 11:00:00  PM,12.013,,,,
445,08/28/19 12:00:00  AM,12.013,,,,
446,08/28/19 01:00:00  AM,11.722,,,,
447,08/28/19 02:00:00  AM,11.528,,,,
448,08/28/19 03:00:00  AM,10.357,,,,
449,08/28/19 04:00:00  AM,10.553,,,,
450,08/28/19 05:00:00  AM,10.651,,,,
451,08/28/19 06:00:00  AM,10.161,,,,
452,08/28/19 07:00:00  AM,10.455,,,,
453,08/28/19 08:00:00  AM,11.819,,,,
454,08/28/19 09:00:00  AM,14.996,,,,
455,08/28/19 10:00:00  AM,24.448,,,,
456,08/28/19 11:00:00  AM,30.558,,,,
457,08/28/19 12:00:00  PM,34.479,,,,
458,08/28/19 01:00:00  PM,36.403,,,,
459,08/28/19 02:00:00  PM,29.352,,,,
460,08/28/19 03:00:00  PM,22.812,,,,
461,08/28/19 04:00:00  PM,20.710,,,,
462,08/28/19 05:00:00  PM,18.426,,,,
463,08/28/19 06:00:00  PM,16.332,,,,
464,08/28/19 07:00:00  PM,15.091,,,,
465,08/28/19 08:00:00  PM,14.038,,,,
466,08/28/19 09:00:00  PM,13.750,,,,
467,08/28/19 10:00:00  PM,13.269,,,,
468,08/28/19 11:00:00  PM,13.173,,,,
469,08/29/19 12:00:00  AM,12.690,,,,
470,08/29/19 01:00:00  AM,12.690,,,,
471,08/29/19 02:00:00  AM,12.690,,,,
472,08/29/19 03:00:00  AM,12.690,,,,
473,08/29/19 04:00:00  AM,11.431,,,,
474,08/29/19 05:00:00  AM,11.431,,,,
475,08/29/19 06:00:00  AM,11.334,,,,
476,08/29/19 07:00:00  AM,11.431,,,,
477,08/29/19 08:00:00  AM,12.013,,,,
478,08/29/19 09:00:00  AM,15.855,,,,
479,08/29/19 10:00:00  AM,24.641,,,,
480,08/29/19 11:00:00  AM,32.086,,,,
481,08/29/19 12:00:00  PM,33.430,,,,
482,08/29/19 01:00:00  PM,38.379,,,,
483,08/29/19 02:00:00  PM,31.983,,,,
484,08/29/19 03:00:00  PM,24.255,,,,
485,08/29/19 04:00:00  PM,22.429,,,,
486,08/29/19 05:00:00  PM,19.567,,,,
487,08/29/19 06:00:00  PM,17.950,,,,
488,08/29/19 07:00:00  PM,16.808,,,,
489,08/29/19 08:00:00  PM,14.709,,,,
490,08/29/19 09:00:00  PM,14.038,,,,
491,08/29/19 10:00:00  PM,12.980,,,,
492,08/29/19 11:00:00  PM,13.076,,,,
493,08/30/19 12:00:00  AM,12.690,,,,
494,08/30/19 01:00:00  AM,11.916,,,,
495,08/30/19 02:00:00  AM,11.139,,,,
496,08/30/19 03:00:00  AM,10.553,,,,
497,08/30/19 04:00:00  AM,10.063,,,,
498,08/30/19 05:00:00  AM,9.965,,,,
499,08/30/19 06:00:00  AM,10.063,,,,
500,08/30/19 07:00:00  AM,10.455,,,,
501,08/30/19 08:00:00  AM,10.553,,,,
502,08/30/19 09:00:00  AM,10.455,,,,
503,08/30/19 10:00:00  AM,10.651,,,,
504,08/30/19 11:00:00  AM,13.558,,,,
505,08/30/19 12:00:00  PM,14.709,,,,
506,08/30/19 01:00:00  PM,18.236,,,,
507,08/30/19 02:00:00  PM,19.853,,,,
508,08/30/19 03:00:00  PM,17.665,,,,
509,08/30/19 04:00:00  PM,16.046,,,,
510,08/30/19 05:00:00  PM,15.569,,,,
511,08/30/19 06:00:00  PM,14.038,,,,
512,08/30/19 07:00:00  PM,12.690,,,,
513,08/30/19 08:00:00  PM,11.916,,,,
514,08/30/19 09:00:00  PM,11.431,,,,
515,08/30/19 10:00:00  PM,11.334,,,,
516,08/30/19 11:00:00  PM,10.455,,,,
517,08/31/19 12:00:00  AM,9.965,,,,
518,08/31/19 01:00:00  AM,9.866,,,,
519,08/31/19 02:00:00  AM,9.373,,,,
520,08/31/19 03:00:00  AM,9.571,,,,
521,08/31/19 04:00:00  AM,10.357,,,,
522,08/31/19 05:00:00  AM,9.373,,,,
523,08/31/19 06:00:00  AM,8.581,,,,
524,08/31/19 07:00:00  AM,8.978,,,,
525,08/31/19 08:00:00  AM,9.669,,,,
526,08/31/19 09:00:00  AM,13.076,,,,
527,08/31/19 10:00:00  AM,21.091,,,,
528,08/31/19 11:00:00  AM,17.855,,,,
529,08/31/19 12:00:00  PM,26.390,,,,
530,08/31/19 01:00:00  PM,25.805,,,,
531,08/31/19 02:00:00  PM,18.616,,,,
532,08/31/19 03:00:00  PM,19.853,,,,
533,08/31/19 04:00:00  PM,16.332,,,,
534,08/31/19 05:00:00  PM,15.282,,,,
535,08/31/19 06:00:00  PM,14.709,,,,
536,08/31/19 07:00:00  PM,13.942,,,,
537,08/31/19 08:00:00  PM,12.497,,,,
538,08/31/19 09:00:00  PM,11.431,,,,
539,08/31/19 10:00:00  PM,10.944,,,,
540,08/31/19 11:00:00  PM,10.748,,,,
541,09/01/19 12:00:00  AM,10.748,,,,
542,09/01/19 01:00:00  AM,9.965,,,,
543,09/01/19 02:00:00  AM,9.768,,,,
544,09/01/19 03:00:00  AM,9.866,,,,
545,09/01/19 04:00:00  AM,9.571,,,,
546,09/01/19 05:00:00  AM,9.373,,,,
547,09/01/19 06:00:00  AM,9.077,,,,
